"ips_title","predicted_category","technology","human_category","source_folder","source_file"
"[Dynabook][Win11]Cannot get IP address after switching or roaming to other AP","Roaming","WiFi","Roaming","CFE_input","weekly_labels_20260530_145717.csv"
"[ASUS][B3604CVF][AX211] After scan Samsung TV, Miracast connect fail","Miracast","WiFi","Miracast","CFE_input","weekly_labels_20260530_145717.csv"
"[HP/SIO1528689][Scorpius][3168/7265/KBL/W10]Error ""Premature wake up. The unit woke up xxxxxx ms before scheduled WOL time"" occured when run WinPVT 9.0E_Hibernation Functional Test","WowLAN","WiFi","WowLAN","CFE_input","weekly_labels_20260530_145717.csv"
"[HP/SIO2013549/Win11/ADL-S/HrP2/ArtiI] YB 43 after installed v22.70.2.1 then reboot system","YB/Lost","WiFi","YB/Lost","CFE_input","weekly_labels_20260530_145717.csv"
"AX201 wifi driver 802.11g throughputissue","Connectivity","wifi","Performance","CFE_input","weekly_labels_20260530_145717.csv"
"[HP][SnowWhite]The unit can not wake from MS3 via WOWLAN in AC mode.","WowLAN","WiFi","WowLAN","CFE_input","weekly_labels_20260530_145717.csv"
"[Huawei][Quanta][Euler][CML-U][AX201][WLAN][19H2]PC and Cell use hishare to transfer file, the throughput lower than 11 MBps(MCC is JP)","Performance","WiFi","Performance","CFE_input","weekly_labels_20260530_145717.csv"
"[ASUS][Luxshare][A7406CMA][AX211]WiFi function lost when run S4 test(FR:8/8 units)","YB/Lost","WiFi","Connectivity","CFE_input","weekly_labels_20260530_145717.csv"
"[Dell][Bolan LNL/FmP2] Persistent Wi-Fi roaming and disconnection problems affecting Dell laptops with Intel BE200/201/202 and AX211 adapters","Roaming","WiFi","Connectivity","CFE_input","weekly_labels_20260530_145717.csv"
"[Samsung][RPL][AX211] This pairing drops because the system suddenly stops sending RTP packets to the sink device while pairing with this device for Miracast.","Miracast","WiFi","Connectivity","CFE_input","weekly_labels_20260530_145717.csv"
"-[Lenovo][Thinkpad-JP][LNL][BE201][T14SGen6] EWG issueMTS40 WIFI YB","YB/Lost","WiFi","YB/Lost","CFE_input","weekly_labels_20260530_145717.csv"
"The system cannot scan for the 6GHz mobile Hotspot (VLP).","Power Consumption","wifi","Connectivity","CFE_input","weekly_labels_20260530_145717.csv"
"[lenovo][wistron][G3 500W][Pentium][ AX201] [2H1][100%]wlan YB and BT device lost when system in Idle  (Only G3 can recovery).","YB/Lost","WiFi","YB/Lost","CFE_input","weekly_labels_20260530_145717.csv"
"[Honor][ZhuQue][PTL][AX211 1216@160M][High probability]0x9f","Performance","WiFi","BSOD","CFE_input","weekly_labels_20260530_145717.csv"
"WiFi 7 throughput abnormal","Performance","WiFi","Performance","CFE_input","weekly_labels_20260530_145717.csv"
"SIP128610 - EB 1040 G1i 14(MasadaN)/Win11 24H2/Traveloka/GA/PC APJ/ Intel BE201 Mobile Hotspot not detected in 6GHz/ID","YB/Lost","WiFi","P2P","CFE_input","weekly_labels_20260530_145717.csv"
"[Panasonic][PTL][WhP2] Tx power is NG when Dynamic SAR is enabled","RF","WiFi","RF","CFE_input","weekly_labels_20260530_145717.csv"
"[Jaguar3][Gfp2] Machine cannot connect to Wireless Display (FR:10/10 trials)","Miracast","WiFi","Miracast","CFE_input","weekly_labels_20260530_145717.csv"
"[ASUS][TGL][WLAN]How to confirm the function of WoWLAN from MS is workable with DC mode ?","WowLAN","WiFi","WowLAN","CFE_input","weekly_labels_20260530_145717.csv"
"Z93 WiFi 5Ghz band 160M-BW DFS fail issue","Connectivity","wifi","Connectivity","CFE_input","weekly_labels_20260530_145717.csv"
"[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20211111-37766] Connect to a dual-mode adaptive router, stay away from the router and cannot roam to 2.4G network","Roaming","WiFi","Roaming","CFE_input","weekly_labels_20260530_145717.csv"
"Event log shows 5002/5005/5007/5010 error during MS stress test(Fail rate 9/40units, 125cycles each unit)","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"Auth failed when doing connect and ping stress test","Connectivity","wifi","Connectivity","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"WRT BIOS tool shows incorrect value in DSM Func3","UEFI","tools","BIOS","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"After bootup Notebook , moving from 24F to 30F intel office , very hard to WAL","Connectivity","wifi","Sensing","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"Warmboot showed BSOD 0x9f point to WiFi when doing miracast","BSOD","wifi","BSOD","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"Black screen and hang up when running cold boot","System Hang","wifi","Platform","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"ANT. tool can not auto detecting 6E SSID for RSSI test.","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"Install v23.160 WLAN device YB","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"System crashed in CS/AH. The BugCheckCode is ""7E""","BSOD","wifi","BSOD","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"AX411 QS sample 6e tx power lock at 7.5dB","Power Consumption","tools","OEM Tools","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"5010 Error","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"Blue screen error","BSOD","wifi","BSOD","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"Error Message:""PCI configuration change detected"" occurred when run vCosmos_WinPVT v11.16.0 Hibernation Functional Test.","System Hang","wifi","Platform","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"BE211 transmission speed low(2515~2873Mbps Expect:>2.88Gbps) with WIFI 7 after PM operations","Connectivity","wifi","Performance","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"MSFT HDE program test - device HLK-Wlan Test","HLK","wifi","HLK","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"Miracast connection fails on the INTEL module, but passes on the MTK module","Connectivity","wifi","Connectivity","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"WiFi YB","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"System fails to wake via WoA when Turn off my screen when I leave is disabled on Wi-Fi","Connectivity","wifi","Sensing","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"WLAN show YB on DeviceManager and event log show error by run S4 stress","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"AX201 wifi driver 802.11g throughputissue","Connectivity","wifi","Performance","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"How to close the access of channels 100~140 in WLAN 5G band in Indonesia","Connectivity","wifi","BIOS","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"5010 Netwaw16 WiFi errors observed during GT(eDP) random mountain test -- 0x2ca5","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"The Bluetooth driver in the MS scenario is highly active.","Connectivity","wifi","Not WiFi Issue","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"GaP power consumption upon WiFi 7 Tx TPT scenario doesnt follow DTT request power value","Power Consumption","wifi","Power Consumption","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"WiFi Rx throughput of 11ax(5GHz) becomes much lower with BT mouse connected","Connectivity","wifi","Performance","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"DSM Field information are not correct","UEFI","tools","BIOS","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"-System can not search WiFi 6G when set MCC to US by ANT tool + S0KKT010 BIOS + BE200 wifi Card.","Connectivity","wifi","Connectivity","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"WLAN NDT test result has higher noise result","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"System does not sync screen via miracast from PC to PAD.","Connectivity","wifi","Connectivity","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"WiFi throughput degrades after upgrading Windows OS","Connectivity","wifi","Performance","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"Cannot detect User SPD when lean back sitting","Connectivity","wifi","Sensing","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"WLAN YB appeared upon startup after shutting down and leaving it for 1 hour in the chamber(0 degrees Celsius).(F/R: 1/24 units)","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"ANT tool shows error with 9462 on ADL","OEM Tools","wifi","OEM Tools","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"ANT get_ppid command cannot work","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"The system cannot scan for the 6GHz mobile Hotspot (VLP).","Power Consumption","wifi","Connectivity","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"CITU test Command XVT_CMD_STEP_MARGIN_TEST_CONFIG_V6 failed with status 31_ Umac Error 0x20100502","BSOD","wifi","OEM Tools","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"USB headset is not recognized in Windows 11 23H2 & 24H2 during Teams meeting with/without YB in device manager","YB/Lost","wifi","Not WiFi Issue","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"WLAN Yellow bang issue","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"DRTU MCC setting doesnt work on bt/modulated Tx page.","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"YB with FATAL_ERROR: uCode ASSERT (lmacID = 0x1, rtStatus = 0xFA2, log is valid)","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"Clevo_X560WNx_ARL-HX_AX201 WiFi connect issues","Connectivity","wifi","Connectivity","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"2.4GHz and 5GHz band switching roaming, 5G reconnect failure. F/R: 1/1u,3/50C","Connectivity","wifi","Connectivity Enterprise","CFE_input","wifi_tools_piece_01_of_07_Timdaway.csv"
"Biostool.exe does not show the parameters in UEFI data version 4","UEFI","wifi","OEM Tools","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"resume from modern standby, system cannot open hotspot","Power Consumption","wifi","Extension","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Marginal issue failed on cnviRxClockDelayD0/1 and cnviRxClockDataD0/1","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"cant run CITU tool to test CNVi normally","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"S4 loop test BSOD 0x9Fdump file related to wifi","BSOD","wifi","BSOD","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"UEFI variable display in BIOS validation","UEFI","tools","UEFI","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"PPAG function doesnt work when countrycode is set to CB(China).","RF","wifi","BIOS","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"SIO2437586:The ""UefiCnvWlanWTAS"" is not listed under the UEFI setting list.","Connectivity","wifi","UEFI","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"[HONOR][HUAQIN][WCL][AX211][2230&1216][LvzhouD][[EVT][Schematic][#1]","Connectivity","wifi","Layout","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Display issue on DRTU","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Event ID: 5010 appeared in Event Viewer after install driver.","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Simultaneous YB on WLAN and BT","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Ant tool request to add ""Group 4 to 8"" reading value Get Tx Power Delta Limits","Power Consumption","wifi","OEM Tools","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"BE201 BSOD 0x9F during S4 test","BSOD","wifi","BSOD","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Stress-MS,System show Bluetooth related device lost and Intel(R) Dual Bluetooth(R) PCI Enumerator yellow bang in device manager.(F/R: 1/20u,1/2500c)","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Sonya12 WIFI layout check","Connectivity","wifi","Layout","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Signal strength become much lower during throughput measurement in 6GHz band","Performance","wifi","Performance","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"FATAL_ERROR: uCode ASSERT(UMAC, rtStatus = 0x20101058, log is valid. data1 = 0xb, data2 = 0x0)","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"BSOD (0xD1)","BSOD","wifi","BSOD","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"HP 3LS SIP126149 - EB 1040 G11(Ernesto MTL)/TSMC/GC/Intel AX211 Cannot find WiFi 6G issue/PCAPJ/TW","Connectivity","wifi","Connectivity","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"WiFi throughput is slow when runnning on battery power with WiFi Sensing Enabled","Power Consumption","wifi","Performance","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Canot Miracast to project the screen to this device wirelessly","Connectivity","wifi","Connectivity","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"WHQL test item ""Wlan Test - Wlan Device Reset Check"" failed","HLK","wifi","HLK","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"[Lenovo/SMB][Wistron][PTL-U] [BE213] [2230] [TB1416_G9_PTL][EVT] [Layout][#1]","Connectivity","wifi","Layout","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"9462(TA-J88400-007) WLAN YB(100%) on ICL/TGL platform, while no issue with 9462(TA-J88400-006)","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"DRTU Fail - RU Setting","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Samsung PNVM - WRT shows incorrect values","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"SUT can search for 5.0GHz Wi-Fi with channel 165 on Indonesia image (PTL+WhP2)","Connectivity","wifi","Connectivity","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"The system hangs and repeatedly auto-restarts after install driver v23.80.1.3","System Hang","wifi","System Hang","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"CITU Connection Error","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"PC connected 2.4G/5G AP(802.11AX/AC,20M/40M) do UDP downstream can not meet spec.(F/R:1/1U,6/6C))","Connectivity","wifi","Performance","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"After install Wi-Fi driver 24.0.0.1 on PTLEVA3, YB occurs","YB/Lost","wifi","YB/Lost","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"25H2 FVT1.01:System occurred BSOD 0x101( No dump file; Stop Code: CLOCK_WATCHDOG_TIMEOUT ) when connect Wi-Fi during desktop","BSOD","wifi","BSOD","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"CITU Basic Test Failure","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"WiFi Spectrum Mask, EVM and Power tolerance questions","Power Consumption","wifi","Performance","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"System cant found 6Ghz mobile hotspot.","Power Consumption","wifi","Connectivity","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Blackscreen during MS stress test and Dump point to ""WifiCx.sys"" (F/R: 2/2u; 2/10 c)","Connectivity","wifi","System Hang","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"T-put(STA <-->AP) become low if enable hotspot when connected with AP 160M BW","Power Consumption","wifi","Performance","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"VLP is working at Mexico (mexico is not enabled at UATS)","UEFI","wifi","UEFI","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Ant tool cant read correct BRDS SAR BIOS setting if value exceed Tx power limit","OEM Tools","tools","OEM Tools","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"After DUT S4 for a period of time and wakes up, the performance is abnormal when the WIFi65G frequency band 80MHZ/160MHz bandwidth","Connectivity","wifi","Performance","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Different Regulatory Power Limits result between ""Modulated Tx"" and ""Regulatory Power Limits Table""","Power Consumption","tools","RF","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Due to WiFi 5055 event happens then BE200 BT device lost during S4 stress test","Connectivity","wifi","YB/Lost","CFE_input","wifi_tools_piece_07_of_07_Brenton.csv"
"Enabling the s-mono function causes noise during playback","YB/Lost","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"Auto Connection Issue","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"HLK Bluetooth test failed","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"BT mouse cannot work after idle or paired successfully.","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"After resume from MS for long time, BT mouse will lost function and can not scan & pair. (Scan List Empty)","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"ICPS adds a route and causes system crash while on VPN","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"HLK-Bluetooth - HciExtension1 (Bring Up) fails with Reserved flags (0xffffffffffffff80) are set by the radio, they should be zeroed out.","BSOD","bt","HLK","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"System found the BSOD 0x7F when run the HLK : System - PNP (disable and enable) with IO Before and After (Reliability) test failed due to unexpected reboot.(FR: 2/3)","BSOD","bt","BSOD","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"BLE launch failure on PTL Platforms with BE211 Module","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"PC connect TV failed by ble","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"System Volume bar OSD not changed when pressing hotkey to adjust volume during Teams video call with BT headset","System Hang","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"HLK BLUETOOTH_MULTIMACHINE_HCIEXTENSIONS_V2 test fail","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"The BSOD (0x1e)cured whenBios flashing process","BSOD","bt","BSOD","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"Device disappear due to exception_BC_EXC_LP_RUN_ERROR","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"ICPS cant start automatically when device is powered on from S5","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"BT Device Disappear CS+Wifi AP connected","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"Swift Pair connected with Use LE audio when available disabled, after connection host will reconnect LE portion","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"HLK ""Bluetooth - CIS Establishment Test"" fail with ERROR: CIS_establishment ERROR - Received an error failure notification, failing test","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"Bluetooths microphone can not be recognized in Sound -> Recording device, and can not be recognized in Sound Recorder APP. (FR:1/3 units, 100% failed with that failed unit.)","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"BSOD occurs when connect a mobile hotspot by bluetooth with ACPI SDEV table enabled.","BSOD","bt","BSOD","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"System exception on BT fw","Connectivity","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"Blank interface on Manual Routing page with Corporate machine","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"Device not started (BTHUSB) error with 0xC00000B5 (STATUS_IO_TIMEOUT)","BSOD","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_01_of_07_Bingyue (2).csv"
"Bluetooth devices all lost and do not show in the device manager when MIKE II s4 stress test, Bluetooth Device (Personal Area Network) (ID: BTH\MS_BTHPAN\6&257119B4&0&2) missing","Connectivity","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Intel Killer Intelligence Center wont respond","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Slow response and freezes","Killer","software","ICPS","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Please use uppercase in filename (IDBWM.exe)","Killer","software","ICPS","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Stress_FB_BSOD(0X9F) occurred that point to Intel Bluetooth driver (F/R: 1/42units, 1/12400cycles)","BSOD","bt","BSOD","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Intel Connectivity and Performance Suite, doesnt work with Narrator, multiple fields/items are not labeled.","Killer","software","ICPS","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"[Surface][PTL+FmP2][24.0.1.1][PHY]Failing - RF/TRM/CA/BV-16-C [EDR Synchronization Sequence and Trailer]","RF","bt","RF","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Application Page - AppDomain name column text is centered","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"SystemEvent log show error ID_5 after connect the BT MS&KB&Hedset devices, FR: 1/1Unit, 3/3Cycles","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Killer 1675x WLAN card WIFI/BT driver release request","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"BT shows YB with code 31 due to WiFi Assert 0x2010121e","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"BT audio playback failed ""Format Not Supported""","YB/Lost","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"BT driver show YB a after removing BT paired devices at BT setting UI","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Bluetooth mouse has poor tracking perfo","Connectivity","bt","Performance","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"he sound&play UI became very lag after end the teams call then play local video with BT LE headphone connected.(BE201)","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"MDUT Reconnection does not meet the spec","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"The sound is terrible after starting a PAS session","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Unplugged AC adapter, found the sound will obviously lag about 2~4s.","Performance","bt","Performance","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Disable unusable arrows for recommendations","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Advertising Duty Cycle complaint test is not meeting the SPEC requirement","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Accessibility issue of Killer Intelligence Center.","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"BT headset 100% fail to mute , still can hear volume after mute","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Remove Duplicate Entires in the ibtpciinf","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"The system will pop up msg ""Select an app to open this icpslauncher link"" after uninstall old ICPS driver then install new ICPS Driver package","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Reset all button not work","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"There are advs but no connection complete evt","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"ICPS Advanced Settings UI auto moves up.","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Sniff Mode Parameters not meet the criteria","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"When Accessibility->Text size is set to 200%, the prompt window that appears when launching ICPS is not fully displayed.","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Connect to BT headset and running HLKs , SMONO HLK will get fail","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"The manual reboot of the DC is significantly slower, taking approximately 30 to 40 seconds longer than other machines","Performance","bt","Performance","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"removing fully all files and folder of ICPS after self-uninstallation","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"V1.1021.1111.2 ICPS GUI cant open after preload on C970 and TB 13X","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"BTS4","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"When updating driver ICPS stopped to work","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"Bluetooth SAR power BIOS setting issue","RF","bt","BIOS","CFE_reviewed_issue","bt_software_piece_02_of_07_Juan.csv"
"ICPS network advice is not correct","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"PC scan automotive slowly by 100% duty cycle","Performance","bt","Performance","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"HLK-Bluetooth - HciExtensionsV2 (Development and Integration) test fail, 2/2Unit","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"- Bluetooth tab is presenting ""Connect"" button instead of ""Add a device"" when a device is already connected","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"The Auto-Mode will become Light Mode after exit ICPS and reboot the system","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"The PC high-frequency scanning 100ms broadcast takes a relatively long time (some time exceeded 20 seconds)","Performance","bt","Performance","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"UEFI BLE Scan hang issue(DELL Boot issue with USB drive connected)","System Hang","bt","UEFI","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Bluetooth Mic Test Does Not Reflect Input or Volume Assessment","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Coverity - CID 4017203 Structurally dead code","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
