ips_title,human_category,source_folder,source_file
"SystemEvent log show error ID_5 after connect the BT MS&KB&Hedset devices, FR: 1/1Unit, 3/3Cycles",YB/Lost,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
Application Page - AppDomain name column text is centered,Killer,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
"Stress_FB_BSOD(0X9F) occurred that point to Intel Bluetooth driver (F/R: 1/42units, 1/12400cycles)",BSOD,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
Intel Killer Intelligence Center wont respond,Killer,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
"Bluetooth devices all lost and do not show in the device manager when MIKE II s4 stress test, Bluetooth Device (Personal Area Network) (ID: BTH\MS_BTHPAN\6&257119B4&0&2) missing",YB/Lost,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
Please use uppercase in filename (IDBWM.exe),ICPS,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
Slow response and freezes,ICPS,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
MDUT Reconnection does not meet the spec,Connectivity,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
he sound&play UI became very lag after end the teams call then play local video with BT LE headphone connected.(BE201),Connectivity,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
"Unplugged AC adapter, found the sound will obviously lag about 2~4s.",Need-Triage,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
The sound is terrible after starting a PAS session,Connectivity,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
Bluetooth mouse has poor tracking perfo,Performance,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
BT shows YB with code 31 due to WiFi Assert 0x2010121e,YB/Lost,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
Killer 1675x WLAN card WIFI/BT driver release request,Killer,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
BT driver show YB a after removing BT paired devices at BT setting UI,YB/Lost,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
"BT audio playback failed ""Format Not Supported""",Connectivity,CFE_reviewed_issue,bt_software_piece_02_of_07_Juan.csv
Coverity - CID 4020596 Dereference after null check,Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
DUT scan airpods device with slow availability.,Performance,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Palo Alto VPN with split tunnel unable to pass traffic with ICPS installed,ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
The BT earphone (Airpods4) sound lag 5s and then no sound output,Connectivity,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Gamefast cant auto enable,Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
UI Crash when Toast Notifications are on,Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
HLK DirectedFxSystemTest test fail,HLK,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Killer control center the QQ Player has belong to the game category.,Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
"KILLER shows ""Service not running""",Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
6GHz band in WiFi Analyzer only can show up to channel 90 (it should be up to 233 or higher).,Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
25H2 HLK test fail - Bluetooth - LEExtendedAdvertising (Development and Integration),HLK,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Request SSID: 0x0C10 for AX211 on Tributo_RPL,Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
"""Automatically switch to a better Access Point"" Setting cant be reset to default setting in ICPS",ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Clevo_LNL_L2xxLU_HLK_CIS Establishment test error,HLK,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
"After pairing the Bluetooth headset, the sound output takes about 15 seconds to switch to the headset.",Connectivity,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
ICPS still list in system tray after exit successfully and restart unit.,ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
ICPS causing slow startup,ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Intel Connect service is disconnected when input wrong password to connect AP,Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Hotspot takes ~6 seconds to connect,Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Unison receives events from ICPS when network changes and other networks with credentials exist,ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Missing CustomizeUninstallFirstRun.exe in ICPS component driver,ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
UEFI BLE Scan hang issue(DELL Boot issue with USB drive connected),UEFI,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
The PC high-frequency scanning 100ms broadcast takes a relatively long time (some time exceeded 20 seconds),Need-Triage,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Bluetooth Mic Test Does Not Reflect Input or Volume Assessment,Connectivity,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Cannot run ICPS due to invalid configuration error on MTL RVP,ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Coverity - CID 4017203 Structurally dead code,Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
PC scan automotive slowly by 100% duty cycle,Performance,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
ICPS network advice is not correct,ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
"HLK-Bluetooth - HciExtensionsV2 (Development and Integration) test fail, 2/2Unit",HLK,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
The Auto-Mode will become Light Mode after exit ICPS and reboot the system,ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
"- Bluetooth tab is presenting ""Connect"" button instead of ""Add a device"" when a device is already connected",Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
SIP124587/840 G10/G11 /win11 23H2 / EY / NA / US PC / Crashing due to an Intel ICPS old and latest driver on website,ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
The BT driver shows as YB in DM when the system is idle.,YB/Lost,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
"The Bluetooth device will be auto change to ""Paired"". (Huawei Freelace)",Connectivity,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
"Error ""Get an app to open this icpslauncher link"" pops up after uninstalling ICPS app",ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
"[NEC][LCFC][Citron3_VP][25H2][ICPS]ID0(Child process [10672 - IDBWM.exe] finished with 255) and ID7034(Intel Dynamic Bandwidth Management Service) shows up while running FSU long run test.[FR: 4/250,1.6%][1/1 Units]",ICPS,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
"The ""key"" icon not appear after input AP password and connected",Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Timeout does not work as UEFI spec in Intel UEFI BLE Driver,UEFI,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
DID profile 1.3 version is not available,Connectivity,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
AP selection (same SSID) take 3~4 mins to complete AP switch sometimes,Connectivity,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
Tencent meeting is recognized as gaming app.,Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
"Toggling on ""Only show authorized networks"" causes app to crash - rarely",Killer,CFE_reviewed_issue,bt_software_piece_03_of_07_Steven.csv
ICPS borderless windows,ICPS,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
ICPS app is stopped and closed when changing settings,ICPS,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Unnecessary BT LE Sideband device and YB,YB/Lost,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
"call active, R power off, L no sound for 5~10 sec",Connectivity,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
BT device lost and unknow USB device show yellow bang(code 43) after resuming from MS,YB/Lost,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Bandwidth limitation is not taking effect after prioritization on/off/on cycle in settings,ICPS,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
A2DP Offload feature is enabled in JfP on TGL and HrP on ADL when feature is not supported.,Connectivity,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Unable to run testharness tool on HostPC,OEM Tools,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
"SIT, Win11 x64 25H2, Bluetooth LE Audio VSAP - Stereo Render with Mono Capture related items failed on HLK kit not detected, FR: 5/5",HLK,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Settings --> Change lowercase letters to uppercase for reset buttons strings,ICPS,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
BT Device missing - NO_SUCH_DEVICE,YB/Lost,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
"The units show BSOD(stop code:DRIVER_POWER_STATE_FALURE, bug check ID:0x9f) after restart.(F/R:1/2units, 1/6cycles).",BSOD,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
WHQL BT test fail,HLK,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Killer intelligence Engine: Radio button fails color contrast.,Killer,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
MDUT Reconnection - HCI_Encription_Change increases the reconnection time,Connectivity,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
The RNIdle task remains in Task Scheduler after ICPS uninstallation,ICPS,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
"The button ""Reset"" all settings to default does not works.",ICPS,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
system hang while BE201 BT enable issue,System Hang,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
The BT switch show gray and BT function disappear,YB/Lost,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
[HP][SnowWhite/LNL/FmP][PCIe] Bluetooth LE Mouse can not be used during connected state. - [Connection timeout],Connectivity,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Bluetooth Keyboard pairing failure,Connectivity,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
a blank parenthesis will appears in the ICPS Bluetooth device list after changing Bluetooth device name,ICPS,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
"ICPS Enablement bit not present installation, UI shows services disconnected, but does not show invalid platform message.",ICPS,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Intel LNL RVP + GaP discrete offload fail to work (music no sound),Connectivity,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Intel AX211 WLAN became hidden (code 45) in device manager after resume from sleep,YB/Lost,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
PC scan Speaker slowly with 100% duty,Performance,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
BT device lost during S4.,YB/Lost,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
ICPS cant be installed,ICPS,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
HLK DirectedFxSystemTest test fail,HLK,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
BT lost w/o any PLDR during coldboot testing. (FR: 1/41 unit),YB/Lost,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
The Bluetooth related device lost when using the MIKE II tool to run hibernate resume (manual resume) Fail Rate: 1unit 2/2 trials.,YB/Lost,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
AP used WEP connection fails on ICPS app.,ICPS,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Win11(25H2)_Hybrid Stress_S4_Device_YB_Intel(R) Dual Bluetooth(R) PCI Enumerator.,YB/Lost,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Frequent roaming observed during Teams meetings when ICPS is installed.,ICPS,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
LE anchor point and CIS 2nd and 3rd subevent overlaps,Connectivity,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Unable to play any videos or music (online/local) after playing YouTube videos overnight,Connectivity,CFE_reviewed_issue,bt_software_piece_04_of_07_Wesley.csv
Connection Timeout,Connectivity,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
25H2 HLK System Test with Bluetooth v23.160 PV,HLK,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
BLE broadcast not found,Connectivity,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
BT automatically disconnects when transferring 100M data file via BT with AX211 / Killer1675i card. FR: 8/10 cycle,Connectivity,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
Alternate Data Stream Detected,Need-Triage,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
ibtpci BSOD 0x7e while running TBT test (Thunderbolt test).,BSOD,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
WHQL BT test fail,HLK,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
ICPS app fails to upgrade SW driver from 1.1122 to 2.1022,ICPS,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
HLK Bluetooth test item fail,HLK,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
KIC app error message Unhandled exception has occurred in your application.,Killer,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
Bluetooth headset is 3 meters away and the sound is lag,Performance,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
MDUT Reconnection - HCI_Encription_Change increases the reconnection time.,Connectivity,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
Late LE audio reconnection of second bud (Galaxy Buds2 Pro),Connectivity,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
Intel Wireless Dual Bluetooth Device show Yellow Bang and BT-related Device lost after CB/S4/WB/S0i3. (F/R: 2/2u;1/30c),YB/Lost,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
App crashes when navigating to Doubleshot tab,Killer,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
ICPS 21.23.2115 .exe Install Wizard shows the No valid Dell hardware found error message on the HP system (non-English),ICPS,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
Intel 9560 Wireless Bluetooth will show Yellow Bang during S3 stress test,YB/Lost,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
Snap layout feature support,Killer,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
"Play music with BT Headset/Speaker no sound, and device show yellow bang.",YB/Lost,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
ENG build found BT YB after WB,YB/Lost,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
BT Device will lost when idle in OS - lc_CmuHandleReceivedArqn_Fiq,YB/Lost,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
Dell Smartbyte APP impact T-put,Performance,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
KCC no Wi-Fi Score on Windows 11_XPS 13 7390.,ICPS,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
MDUT Reconnection - HCI_Encription_Change increases the reconnection time,Connectivity,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
"WHQL test , Bluetooth - HciExtensionsV2 (Development and Integration) test item fail.",HLK,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
"ICPS 30.24.576 .exe installer fails to complete installation with wizard message ""All program components will be installed (Need more disk space)""",ICPS,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
Noise is heard from BT headphone when other people speak during teams call.(BE201),Connectivity,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
BT YB with high fail rate when Samsung launch Samsung DRTU test case in 404 4Xe3 - CNVI_AUX_A2A_EXCEPTION_IRQ,YB/Lost,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
"Error message ""your speaker arent working"" pops ups when do video call by Teams with BT headset connected.",Connectivity,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
"When ICPS shows Korean, text on the menu is truncated",ICPS,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
Device Information Service - MDUT FW version doesnt match.,ICPS,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
Intel Connect service says disconnected,ICPS,CFE_reviewed_issue,bt_software_piece_05_of_07_Leo.csv
Abnormal disconnection and connection failure.,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
"The Killer app will hang after apply extend current network or create hotspot function in Killer Control Center app.(F/R:2/2 units,2/8 times)",Killer,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
PC scan automotive slowly by 10% duty cycle,Performance,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Bluetooth headset fails to connect automatically after Windows is resume from shutdown,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
"WHQL item ""Bluetooth - Initiate platform-level device reset"" test failed",HLK,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
bluetooth mouse lag when cpu high loading,Performance,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
CPU Exception occurs when BIOS starts with UEFI BLE Driver,UEFI,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
BT exception causeDUT stuck at bootup screen for a long time) - Repeated Boot up events DSBR command,System Hang,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
DUT OPP received picture will show abnormal if transferring files with BT headset music playing,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
The sound has caton murmur when DUT play music with a bluetooth speaker,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
":Error ID 1000(IDBWM.exe) was found during S4 stress test(F/R:1/13 units,1/1950 total trials) -- IDBWM+0xb4019",Killer,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Bluetooth driver missing,YB/Lost,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Missing AX1675,Killer,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
LMP response timeout during LMP feature exchange on 22.200,Need-Triage,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Error in services activation causes a reboot after install / re-install / uninstall ICPS,ICPS,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Please help to check the log of ibtWikoCfaFeatureExt driver.,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
BT SAR table in bios ACPI code problem,BIOS,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
ABS - 0x139_a_GUARD_ICALL_CHECK_FAILURE_ibtpci!WlanInterfaceDereference While Device Not in Use,BSOD,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
The BLE mouse cant reconnect resuming from MS,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
HLK fail:Bluetooth - Initiate platform-level device reset,HLK,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
HLK Bluetooth - Audio - Sink increase music volume with A2DP offload fail.,HLK,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
"Using Bluetooth earphones to watch videos, the earphone sound is intermittent and there is a current sound",Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
- Killer 4.0 ISO/Over Clocking pop-up window doesnt have close X click on top right corner.,Killer,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Strange name of msi package appears when removing BT driver,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
UUT report error message during run Winpvt S4/Reboot test when use bluetooth connect Wireless USB+Bluetooth Keyboard/Mouse.,YB/Lost,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
"Connect BT headset to system, and then it will only show connected voice and the sound out put from PC speaker.",Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Intel BE201 BT device lost and USB YB(code 43) in device manager,YB/Lost,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
About Intel Killer software,Killer,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
BT headset can not adjust audio volume,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
ICPS Manual Interface configuration does not work,ICPS,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Sidebar icons cut off when resizing app window,Killer,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
PC scan phone slowly with 100% duty,Performance,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Pista ARL BE201 Wireless Headset pause button is no function via Bluetooth.,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Teams call L and R earcup render not synced,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
The pdb debug file exists in the package UWD\Win64\Drivers\ICPSComponent\Symbols directory,ICPS,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
DUT 100% fail to bootup when BIOS BT config to PCIe (boot flow stuck at CNViBTConfig),BSOD,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
The mouse quickly paired failed,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Change VR Network Status Polling Time,Killer,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
Audio quality indicator is not shown when user is in Teams call,Connectivity,CFE_reviewed_issue,bt_software_piece_06_of_07_Matt.csv
BT enumerators and RFCOMM Protocol TDI disappears after hybridshutdown,YB/Lost,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
Bluetooth headset has No Output Sound After PC Bluetooth Toggle (OFF/ON) 100% fail rate.,Connectivity,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
HDUT not support Sniff Subrating Mode,Connectivity,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
BLE launch fail,Connectivity,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
BT driver lost,YB/Lost,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
aging S4 TEST_BT Lost issue - NO_SUCH_DEVICE,YB/Lost,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
Event log show WHEA warning BT will be YB after booting OS,YB/Lost,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
Broadcast sending failed,Connectivity,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
BLE data exchanged times in a connection interval,Connectivity,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
Cannot find DUT Tile in TILE Mobile App (TMA) on the phone when DUT enter to S4/D2,Connectivity,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
Device Information Service only includes PnPID and Manufacture name,Need-triage,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
Bluetooth is switched on automatically after resuming from Hibernation.,Connectivity,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
[Win10 HLK Bluetooth - 4LeSpecification (Development and Integration) cause BT lost and pop up a USB unknown device.,HLK,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
"Stress_Wifi_S4, System event log show red color with Event ID 17(The local Bluetooth adapter has failed in an undetermined manner and will not be used). (F/R:2/25u,2/2500c)",YB/Lost,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
TX timeout during ROM flow,Need-triage,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
DRTUClient fails to connect using command line interface,OEM Tools,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
PTL Killer install,Killer,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
"When switch on and off Bluetooth Button repeatedly from the operation center, the BT button sometime is not working. At the same time, there is 0x9f BSOD when reboot the PC.",BSOD,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
Bluetooth Yellow Bang (error 43) after reboot; fatal BT controller exception and PLDR failure on Panther Lake (AX211) - CNVI_AUX_A2A_EXCEPTION_IRQ,YB/Lost,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
BSOD_0x7E(stop code:SYSTEM_THREAD_EXCEPTION_NOT_HANDLED) occurred when run PassMark BurnIn Test.,BSOD,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
BT sar table value not align the ant tool query result,OEM Tools,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
Bluetooth headphone only have audio no MIC function,Connectivity,CFE_reviewed_issue,bt_software_piece_07_of_07_Yuwei (2).csv
BE200 YB after S4 resume,YB/Lost,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
WiFi profile not showing expected 11ax in Protocol after changing wireless modes in properties,Connectivity,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
T-put HL TX issue,Performance,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
Decision low value will over decision high and system always detect human after SPD,Sensing,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
"System hangs ~90s after wrong Wi-Fi password entered on CSR interface (Spider Peak 2 Scorpius, Win11 25H2)",Connectivity,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
Theres no corresponding assert log folder generated but system event log show 5002/5005 during stress Cold Boot Test,YB/Lost,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
BSoD point to vwifibus.sys druing S4 stress test,BSOD,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
802.11AX MCS6 and BE MCS11 with LDPC Sensitivity is not met EPS Performance,Performance,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
Wi-Fi sinewave function of DRTU tool is not working (BE211 QS),OEM Tools,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
"The WIFI assert _0x3706 and 0x22d2 happening cause to network disconnected during wechat video callevent log show wifi ""5002"". Fail rate: 1/109 units",Connectivity,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
other PC connect hotspot occur auto disconnect after PC connect 5G AP and open hotspot(setting 2.4 bandwidth),P2P,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
Wi-Fi sensing WOA&WAL distance exceeds Intel KPI,Sensing,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
HookeD projection MatePad Pro audio freeze,System Hang,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
DUT end up to black screen and system hang during running modern standby test,System Hang,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
Sink PC show lag or garbage when test PC projecting to PC and play local video,P2P,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
DRTU show Tx Uncalibrated issue,OEM Tools,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
Intel BE200 Wi-Fi 7 Adapter Driver causing BSOD 0x124 WHEA_UNCORRECTABLE_ERROR,BSOD,CFE_reviewed_issue,wifi_tools_piece_02_of_07_Frankyang (2).csv
