ips_case_number,ips_owner_name,reporter,ips_created_date,ips_oem,jira_id,ips_jira_id,ips_title
598061,Brandon Yang,NA,2021-03-09 03:22:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS]UX582LR][Comet Lake H][AX201][v22.10.0.2] BT RTD3 is not workable while system reboot
598061,Brandon Yang,NA,2021-03-09 03:22:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS]UX582LR][Comet Lake H][AX201][v22.10.0.2] BT RTD3 is not workable while system reboot
598061,Brandon Yang,NA,2021-03-09 03:22:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS]UX582LR][Comet Lake H][AX201][v22.10.0.2] BT RTD3 is not workable while system reboot
599918,Brandon Yang,NA,2021-03-16 04:16:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][KelvinD][TGL-U][AX201][20H2][BT][804811871] Play music lag within 1 min when connect ??ME BT headphone and 3rd BT mouse.
599918,Brandon Yang,NA,2021-03-16 04:16:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][KelvinD][TGL-U][AX201][20H2][BT][804811871] Play music lag within 1 min when connect ??ME BT headphone and 3rd BT mouse.
599918,Brandon Yang,NA,2021-03-16 04:16:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][KelvinD][TGL-U][AX201][20H2][BT][804811871] Play music lag within 1 min when connect ??ME BT headphone and 3rd BT mouse.
601049,Brandon Yang,NA,2021-03-21 18:49:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][AMDLucienne][Intel AX200][20H2]System will show Bluetooth yellow warning on event log after connect Bluetooth device.
601049,Brandon Yang,NA,2021-03-21 18:49:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][AMDLucienne][Intel AX200][20H2]System will show Bluetooth yellow warning on event log after connect Bluetooth device.
601049,Brandon Yang,NA,2021-03-21 18:49:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][AMDLucienne][Intel AX200][20H2]System will show Bluetooth yellow warning on event log after connect Bluetooth device.
601053,Brandon Yang,NA,2021-03-21 18:56:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Bluetooth function lost after wake up DUT while connected multiple Bluetooth devices
601053,Brandon Yang,NA,2021-03-21 18:56:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Bluetooth function lost after wake up DUT while connected multiple Bluetooth devices
601053,Brandon Yang,NA,2021-03-21 18:56:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Bluetooth function lost after wake up DUT while connected multiple Bluetooth devices
601262,Brandon Yang,NA,2021-03-22 02:59:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][KelvinD][TGL-U][AX201][20H2][BT][BUG-20210205-18082] Sound doesn't output from FreeBuds Lite BT headphone after take out headphone to wait 30min then wear it.
601262,Brandon Yang,NA,2021-03-22 02:59:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][KelvinD][TGL-U][AX201][20H2][BT][BUG-20210205-18082] Sound doesn't output from FreeBuds Lite BT headphone after take out headphone to wait 30min then wear it.
601262,Brandon Yang,NA,2021-03-22 02:59:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][KelvinD][TGL-U][AX201][20H2][BT][BUG-20210205-18082] Sound doesn't output from FreeBuds Lite BT headphone after take out headphone to wait 30min then wear it.
601788,Brandon Yang,NA,2021-03-23 03:24:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrM]/NobelM[Lucienne][AX200][20H2][WiFi] BSOD when connect 4 BT devices then do BT driver upgrade.
601788,Brandon Yang,NA,2021-03-23 03:24:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrM]/NobelM[Lucienne][AX200][20H2][WiFi] BSOD when connect 4 BT devices then do BT driver upgrade.
601788,Brandon Yang,NA,2021-03-23 03:24:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrM]/NobelM[Lucienne][AX200][20H2][WiFi] BSOD when connect 4 BT devices then do BT driver upgrade.
602169,Brandon Yang,NA,2021-03-24 02:41:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel TGL][Intel AX201] [20H1]BSOD(0x9F) caused by Bluetooth
602169,Brandon Yang,NA,2021-03-24 02:41:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel TGL][Intel AX201] [20H1]BSOD(0x9F) caused by Bluetooth
602169,Brandon Yang,NA,2021-03-24 02:41:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel TGL][Intel AX201] [20H1]BSOD(0x9F) caused by Bluetooth
602784,Brandon Yang,NA,2021-03-25 22:27:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrM/NobelM][Lucienne]AX200][20H2][BT][804834709] ROC BT headphone no sound after put on again.
602784,Brandon Yang,NA,2021-03-25 22:27:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrM/NobelM][Lucienne]AX200][20H2][BT][804834709] ROC BT headphone no sound after put on again.
602784,Brandon Yang,NA,2021-03-25 22:27:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrM/NobelM][Lucienne]AX200][20H2][BT][804834709] ROC BT headphone no sound after put on again.
603118,Brandon Yang,NA,2021-03-28 20:07:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,[Huawei][Wingtech][Dirac][Intel Tiger Lake UP4][AX201][20H1] [BT]BT stray exceeds standard
603118,Brandon Yang,NA,2021-03-28 20:07:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,[Huawei][Wingtech][Dirac][Intel Tiger Lake UP4][AX201][20H1] [BT]BT stray exceeds standard
603118,Brandon Yang,NA,2021-03-28 20:07:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,[Huawei][Wingtech][Dirac][Intel Tiger Lake UP4][AX201][20H1] [BT]BT stray exceeds standard
603231,Brandon Yang,NA,2021-03-29 00:40:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyD][Tiger Lake][Intel AX201][20H2][BT]the Bluetooth mouse lost after the Bluetooth driver is uninstalled and installed
603231,Brandon Yang,NA,2021-03-29 00:40:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyD][Tiger Lake][Intel AX201][20H2][BT]the Bluetooth mouse lost after the Bluetooth driver is uninstalled and installed
603231,Brandon Yang,NA,2021-03-29 00:40:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyD][Tiger Lake][Intel AX201][20H2][BT]the Bluetooth mouse lost after the Bluetooth driver is uninstalled and installed
603282,Brandon Yang,NA,2021-03-29 02:18:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyM][AMD][AX200][20H2][BT]the Bluetooth mouse lost after the Bluetooth driver is uninstalled and installed
603282,Brandon Yang,NA,2021-03-29 02:18:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyM][AMD][AX200][20H2][BT]the Bluetooth mouse lost after the Bluetooth driver is uninstalled and installed
603282,Brandon Yang,NA,2021-03-29 02:18:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyM][AMD][AX200][20H2][BT]the Bluetooth mouse lost after the Bluetooth driver is uninstalled and installed
603838,Brandon Yang,NA,2021-03-30 03:28:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][KelvinD][TGL-U][AX201][20H2][BT][804841094] All BT device lost function and auto resume after 1 min.
603838,Brandon Yang,NA,2021-03-30 03:28:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][KelvinD][TGL-U][AX201][20H2][BT][804841094] All BT device lost function and auto resume after 1 min.
603838,Brandon Yang,NA,2021-03-30 03:28:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][KelvinD][TGL-U][AX201][20H2][BT][804841094] All BT device lost function and auto resume after 1 min.
604018,Brandon Yang,NA,2021-03-30 19:56:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel TGL][Intel AX201][20H1] Bluetooth switch change to OFF after resume from screen off.
604018,Brandon Yang,NA,2021-03-30 19:56:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel TGL][Intel AX201][20H1] Bluetooth switch change to OFF after resume from screen off.
604018,Brandon Yang,NA,2021-03-30 19:56:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel TGL][Intel AX201][20H1] Bluetooth switch change to OFF after resume from screen off.
604380,Brandon Yang,NA,2021-03-31 19:22:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel TGL][Intel AX201][20H1] System will automatically turn off the bluetooth device.
604380,Brandon Yang,NA,2021-03-31 19:22:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel TGL][Intel AX201][20H1] System will automatically turn off the bluetooth device.
604380,Brandon Yang,NA,2021-03-31 19:22:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel TGL][Intel AX201][20H1] System will automatically turn off the bluetooth device.
604413,Brandon Yang,NA,2021-03-31 20:31:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrD][TGL-U][AX201][20H2][BT][804844439] BT device YB after upgrades driver from v22.0 to v22.20 or v22.0 to v22.40.
604413,Brandon Yang,NA,2021-03-31 20:31:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrD][TGL-U][AX201][20H2][BT][804844439] BT device YB after upgrades driver from v22.0 to v22.20 or v22.0 to v22.40.
604413,Brandon Yang,NA,2021-03-31 20:31:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrD][TGL-U][AX201][20H2][BT][804844439] BT device YB after upgrades driver from v22.0 to v22.20 or v22.0 to v22.40.
604718,Brandon Yang,NA,2021-04-01 20:55:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyM][AMD][AX200][20H2][BT]The sound of the Bluetooth headset jumps when the Bluetooth headset is disconnected and reconnected
604718,Brandon Yang,NA,2021-04-01 20:55:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyM][AMD][AX200][20H2][BT]The sound of the Bluetooth headset jumps when the Bluetooth headset is disconnected and reconnected
604718,Brandon Yang,NA,2021-04-01 20:55:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyM][AMD][AX200][20H2][BT]The sound of the Bluetooth headset jumps when the Bluetooth headset is disconnected and reconnected
605152,Brandon Yang,NA,2021-04-06 00:46:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9H][HookeD][AX201][20H2][BT][BUG-20210409-21936]BT mouse cursor can be moved but the icon cannot be selected.
605152,Brandon Yang,NA,2021-04-06 00:46:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9H][HookeD][AX201][20H2][BT][BUG-20210409-21936]BT mouse cursor can be moved but the icon cannot be selected.
605152,Brandon Yang,NA,2021-04-06 00:46:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9H][HookeD][AX201][20H2][BT][BUG-20210409-21936]BT mouse cursor can be moved but the icon cannot be selected.
605160,Brandon Yang,NA,2021-04-06 00:58:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyM][AMD][AX200][20H2][BT]The BLE Bluetooth mouse re pairing failed
605160,Brandon Yang,NA,2021-04-06 00:58:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyM][AMD][AX200][20H2][BT]The BLE Bluetooth mouse re pairing failed
605160,Brandon Yang,NA,2021-04-06 00:58:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyM][AMD][AX200][20H2][BT]The BLE Bluetooth mouse re pairing failed
605215,Brandon Yang,NA,2021-04-06 02:24:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][MACHD][Intel TGL][Intel AX201[20H2]BT module cannot enter D3 status  enter to Modern standby during connect BT mouse
605215,Brandon Yang,NA,2021-04-06 02:24:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][MACHD][Intel TGL][Intel AX201[20H2]BT module cannot enter D3 status  enter to Modern standby during connect BT mouse
605215,Brandon Yang,NA,2021-04-06 02:24:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][MACHD][Intel TGL][Intel AX201[20H2]BT module cannot enter D3 status  enter to Modern standby during connect BT mouse
605256,Brandon Yang,NA,2021-04-06 04:32:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][NobelM][Lucienne]AX200][20H2][BT][804850875] BT status cannot into D2 when use BLEscanner tool to search device in PC.
605256,Brandon Yang,NA,2021-04-06 04:32:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][NobelM][Lucienne]AX200][20H2][BT][804850875] BT status cannot into D2 when use BLEscanner tool to search device in PC.
605256,Brandon Yang,NA,2021-04-06 04:32:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][NobelM][Lucienne]AX200][20H2][BT][804850875] BT status cannot into D2 when use BLEscanner tool to search device in PC.
605809,Brandon Yang,NA,2021-04-07 20:27:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel Whiskey Lake ][Intel 9560 160MHz][20H2]  Bluetooth function will be lost.
605809,Brandon Yang,NA,2021-04-07 20:27:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel Whiskey Lake ][Intel 9560 160MHz][20H2]  Bluetooth function will be lost.
605809,Brandon Yang,NA,2021-04-07 20:27:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Intel Whiskey Lake ][Intel 9560 160MHz][20H2]  Bluetooth function will be lost.
606153,Brandon Yang,NA,2021-04-08 19:21:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyD][Tiger Lake][Intel AX201][20H2][BT]The Bluetooth Mouse response timeout after computer wakes up
606153,Brandon Yang,NA,2021-04-08 19:21:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyD][Tiger Lake][Intel AX201][20H2][BT]The Bluetooth Mouse response timeout after computer wakes up
606153,Brandon Yang,NA,2021-04-08 19:21:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][EmmyD][Tiger Lake][Intel AX201][20H2][BT]The Bluetooth Mouse response timeout after computer wakes up
606515,Brandon Yang,NA,2021-04-11 19:04:00,LENOVO COMPAL FUTURE CENTER,,NA,<Never Crash PR80477>[Lenovo ThinkPad JP][LCFC][T490s X390 AX200 9560 20H1 20H2]BSOD:0x9F_3_POWER_DOWN_WDF_WAIT_TIMEOUT_ibtusb!AbortAndResetUsbPipe__PERF__(ibtusb+0x0)
606515,Brandon Yang,NA,2021-04-11 19:04:00,LENOVO COMPAL FUTURE CENTER,,NA,<Never Crash PR80477>[Lenovo ThinkPad JP][LCFC][T490s X390 AX200 9560 20H1 20H2]BSOD:0x9F_3_POWER_DOWN_WDF_WAIT_TIMEOUT_ibtusb!AbortAndResetUsbPipe__PERF__(ibtusb+0x0)
606515,Brandon Yang,NA,2021-04-11 19:04:00,LENOVO COMPAL FUTURE CENTER,,NA,<Never Crash PR80477>[Lenovo ThinkPad JP][LCFC][T490s X390 AX200 9560 20H1 20H2]BSOD:0x9F_3_POWER_DOWN_WDF_WAIT_TIMEOUT_ibtusb!AbortAndResetUsbPipe__PERF__(ibtusb+0x0)
606670,Brandon Yang,NA,2021-04-12 01:19:00,Lenovo (Beijing) Limited,,NA,[Lenovo ThinkPad JP][Jaguar-1][Jabra Evolve 75] [TGL][AX201]BT Audio Distortion/Breakage and Noise observed while setting Audio endpoint as HFP
606670,Brandon Yang,NA,2021-04-12 01:19:00,Lenovo (Beijing) Limited,,NA,[Lenovo ThinkPad JP][Jaguar-1][Jabra Evolve 75] [TGL][AX201]BT Audio Distortion/Breakage and Noise observed while setting Audio endpoint as HFP
606670,Brandon Yang,NA,2021-04-12 01:19:00,Lenovo (Beijing) Limited,,NA,[Lenovo ThinkPad JP][Jaguar-1][Jabra Evolve 75] [TGL][AX201]BT Audio Distortion/Breakage and Noise observed while setting Audio endpoint as HFP
606680,Brandon Yang,NA,2021-04-12 01:35:00,LENOVO COMPAL FUTURE CENTER,,NA,[Lenovo ThinkPad JP][LCFC][T14 T15 AX201 21H1]The sound output from BT headset will be interrupted when using smartphone
606680,Brandon Yang,NA,2021-04-12 01:35:00,LENOVO COMPAL FUTURE CENTER,,NA,[Lenovo ThinkPad JP][LCFC][T14 T15 AX201 21H1]The sound output from BT headset will be interrupted when using smartphone
606680,Brandon Yang,NA,2021-04-12 01:35:00,LENOVO COMPAL FUTURE CENTER,,NA,[Lenovo ThinkPad JP][LCFC][T14 T15 AX201 21H1]The sound output from BT headset will be interrupted when using smartphone
606994,Brandon Yang,NA,2021-04-13 00:46:00,"Huaqin Technology Co., Ltd",,NA,[Realme][HUAQIN][Intel TGL][Intel AX201][20H2]A failure happened when the DUT pair with the HONOR 30 Phone via Bluetooth
606994,Brandon Yang,NA,2021-04-13 00:46:00,"Huaqin Technology Co., Ltd",,NA,[Realme][HUAQIN][Intel TGL][Intel AX201][20H2]A failure happened when the DUT pair with the HONOR 30 Phone via Bluetooth
606994,Brandon Yang,NA,2021-04-13 00:46:00,"Huaqin Technology Co., Ltd",,NA,[Realme][HUAQIN][Intel TGL][Intel AX201][20H2]A failure happened when the DUT pair with the HONOR 30 Phone via Bluetooth
608629,Brandon Yang,NA,2021-04-19 04:34:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][MachDB Intel TGL][Intel AX201]  System cannot uninstall Bluetooth driver from Device Manager.
608629,Brandon Yang,NA,2021-04-19 04:34:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][MachDB Intel TGL][Intel AX201]  System cannot uninstall Bluetooth driver from Device Manager.
608629,Brandon Yang,NA,2021-04-19 04:34:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][MachDB Intel TGL][Intel AX201]  System cannot uninstall Bluetooth driver from Device Manager.
608892,Brandon Yang,NA,2021-04-20 01:31:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,"[Huawei][Wingtech][Dirac][Intel Tiger Lake UP4][AX201][20H1] [BT]Mouse delete pairing, quick back connection failed?1/50?"
608892,Brandon Yang,NA,2021-04-20 01:31:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,"[Huawei][Wingtech][Dirac][Intel Tiger Lake UP4][AX201][20H1] [BT]Mouse delete pairing, quick back connection failed?1/50?"
608892,Brandon Yang,NA,2021-04-20 01:31:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,"[Huawei][Wingtech][Dirac][Intel Tiger Lake UP4][AX201][20H1] [BT]Mouse delete pairing, quick back connection failed?1/50?"
609049,Brandon Yang,NA,2021-04-20 07:41:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][KelvinC Comet lake][Intel 9560][20H2] There are lags when using Bluetooth mouse from S3.
609049,Brandon Yang,NA,2021-04-20 07:41:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][KelvinC Comet lake][Intel 9560][20H2] There are lags when using Bluetooth mouse from S3.
609049,Brandon Yang,NA,2021-04-20 07:41:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][KelvinC Comet lake][Intel 9560][20H2] There are lags when using Bluetooth mouse from S3.
610333,Brandon Yang,NA,2021-04-25 03:59:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Morgan Intel TGL][Intel AX201] [20H1]BSOD(0x139) caused by repeatedly pairing Bluetooth device
610333,Brandon Yang,NA,2021-04-25 03:59:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Morgan Intel TGL][Intel AX201] [20H1]BSOD(0x139) caused by repeatedly pairing Bluetooth device
610333,Brandon Yang,NA,2021-04-25 03:59:00,"Huaqin Technology Co., Ltd",,NA,[HUAWEI][HUAQIN][Morgan Intel TGL][Intel AX201] [20H1]BSOD(0x139) caused by repeatedly pairing Bluetooth device
610383,Brandon Yang,NA,2021-04-25 19:24:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Bluetooth function lost after wake up DUT while connected multiple Bluetooth devices
610383,Brandon Yang,NA,2021-04-25 19:24:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Bluetooth function lost after wake up DUT while connected multiple Bluetooth devices
610383,Brandon Yang,NA,2021-04-25 19:24:00,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,NA,[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Bluetooth function lost after wake up DUT while connected multiple Bluetooth devices
611004,Brandon Yang,NA,2021-04-27 03:54:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrM-NobelM][AMD Lucienne][AX200][20H2][BT][804889649] BT mouse lag(Freebud Pro).
611004,Brandon Yang,NA,2021-04-27 03:54:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrM-NobelM][AMD Lucienne][AX200][20H2][BT][804889649] BT mouse lag(Freebud Pro).
611004,Brandon Yang,NA,2021-04-27 03:54:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrM-NobelM][AMD Lucienne][AX200][20H2][BT][804889649] BT mouse lag(Freebud Pro).
611694,Brandon Yang,NA,2021-04-29 01:44:00,LENOVO COMPAL FUTURE CENTER,,NA,"[Lenovo ThinkPad JP][LCFC][LUSSO][TGL AX201][BT/Audio][WW18 Plugfest][A2DP/HFP offload]After upgrade to Cobalt v21364.1000 , BT HFP & BT A2DP fail to work 100%."
611694,Brandon Yang,NA,2021-04-29 01:44:00,LENOVO COMPAL FUTURE CENTER,,NA,"[Lenovo ThinkPad JP][LCFC][LUSSO][TGL AX201][BT/Audio][WW18 Plugfest][A2DP/HFP offload]After upgrade to Cobalt v21364.1000 , BT HFP & BT A2DP fail to work 100%."
611694,Brandon Yang,NA,2021-04-29 01:44:00,LENOVO COMPAL FUTURE CENTER,,NA,"[Lenovo ThinkPad JP][LCFC][LUSSO][TGL AX201][BT/Audio][WW18 Plugfest][A2DP/HFP offload]After upgrade to Cobalt v21364.1000 , BT HFP & BT A2DP fail to work 100%."
611980,Brandon Yang,NA,2021-04-30 01:28:00,LENOVO COMPAL FUTURE CENTER,,NA,[Lenovo ThinkPad JP][X1 Carbon 9th][TGL AX201]<Customer complain>The BT mouse does not move smoothly after still for more than 5 seconds
611980,Brandon Yang,NA,2021-04-30 01:28:00,LENOVO COMPAL FUTURE CENTER,,NA,[Lenovo ThinkPad JP][X1 Carbon 9th][TGL AX201]<Customer complain>The BT mouse does not move smoothly after still for more than 5 seconds
611980,Brandon Yang,NA,2021-04-30 01:28:00,LENOVO COMPAL FUTURE CENTER,,NA,[Lenovo ThinkPad JP][X1 Carbon 9th][TGL AX201]<Customer complain>The BT mouse does not move smoothly after still for more than 5 seconds
612200,Brandon Yang,NA,2021-05-02 23:47:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][NobelM B2][AX200][21H1_19043.906][BT][AMD Lucienne +ESAu Audio]Connect BT headset , play Groove music , sound can't auto switch to BT headset , F/R:100%"
612200,Brandon Yang,NA,2021-05-02 23:47:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][NobelM B2][AX200][21H1_19043.906][BT][AMD Lucienne +ESAu Audio]Connect BT headset , play Groove music , sound can't auto switch to BT headset , F/R:100%"
612200,Brandon Yang,NA,2021-05-02 23:47:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][NobelM B2][AX200][21H1_19043.906][BT][AMD Lucienne +ESAu Audio]Connect BT headset , play Groove music , sound can't auto switch to BT headset , F/R:100%"
