Issue key,project,year,category,Summary,Custom field (Root Cause)
WIFI-357574,WIFI,2023,Connectivity,[Honor][Huaqin][DarwinA][Intel MTL][Intel AX201][WiFi][22H2]The RSSI of the antenna test will follow the results of the previous test,"there were 2 issues
1. driver used old values of rssi if antenna was not used (siso)
2. bug in rlc in FW, if the rlc configuration arrived from driver is dsmps
we trigger timer that will change the state after 1 second
if during this second arriving new configuration (mimo for example)
we handle the change immediately, and when timer for dsmps expires we change the state to dsmps
although the last configuration was mimo"
WIFI-357039,WIFI,2023,BSOD,[ASUS/Consumer][IEC][RPL][HrP][TUF_FX507VV] Code 43 YB after lid on,"Fixed by Ariel Dahan: FSEQ
FW sha1: 7f8a096cea9a7f28040a042caf6c41d5e15f2970

YB + Assert 0x515/ 0x91 came from DPHY SNPS IP which is part of MgR/ BzR/ ScP HW.
This issue occurred during periodic Deskew calibration process as a result of jitter on the Tx lane.
This jitter cause a phase jump and moved the clock samples to be out of the eye range.
In order to solve this issue, a SNPS HW feature was activated (Fjump) which monitor the phase during deskew calibration and correct it when needed.
"
WIFI-356402,WIFI,2023,Connectivity,[Lenovo/Commercial][LCFC][MTL][ax211][Yoga pro9] new China SRRC enable failed on Lenovo Platform,
WIFI-355232,WIFI,2023,Connectivity,[MSFT] [Fraser River ][MTL-U][AX211][[EV2] DRTU CLi hit Timed out after send drtuclient.exe connect,There was a racing between device disable flow and the thread that push notifications to the application.
WIFI-354876,WIFI,2023,BSOD,[Dell][Compal][Pista MTL][AX211][BSOD-0x20001] Run MS stress and DUT hang black screen with dump,"fixed by Zohar: 64ee5cd7d30d1eb85cc9128ae12070400df3f08e
fix wrong initialization of virtual RBs.
Fix initialization of bFree and index of virtual RBs.
The wrong init caused an issue that virutals RBs would never be returned to the virtual RBs pool and will be returned to operational free Q.
this can cause RBs to be run over and other strange issues."
WIFI-354875,WIFI,2023,YB/Lost,[ASUS][FX507ZC4][AX201][ADL] code43 YB after resume from MS,Disabled the MAC option to work with XTAL. Irrelevant for HrP
WIFI-352594,WIFI,2023,BSOD,[Dell][Wistron][Scorpio][MTL-H] BE202 assert 0x506 CNVr SCU fatal error,"deliver WA to force SCU wake during FW disabled.
this will make sure the SCU will not get to sleep state and will be able to function correctly on the expanse of power consumption"
WIFI-352121,WIFI,2023,Connectivity,"Ant tool request to add ""Group 4 to 8"" reading value Get Tx Power Delta Limits","At the time when DCR-880 was implemented, apparently it was tested in a way that didn't involve OID_WIFI_GEO_OFFSET_CONFIG_VER_1 or OID_WIFI_GEO_OFFSET_CONFIG, or that did involve these OIDs but didn't test specifying 4 to 8 SAR offset groups."
WIFI-351864,WIFI,2023,Connectivity,[Dell][Compal][OasisMTL][BE200] show couldn't connect monitor via miracast.,"In case of GO and the P2P device used BW signaling (addr2 is mcast), the RCM filtered out the frame."
WIFI-351836,WIFI,2023,Connectivity,[MSFT][TGL][HrP][Intel UID 871634][WiFi-ConnectionReliability] [SL4_Orpheus] [W11_22H2-22621.521] Reset/Recovery seen during disconnected standby due to ASSERT_00004424 on Multiple routers,"when we connected in 40Mhz BW and there are continuous cca_ex defers
there is mechanism that if defers timer (3.8 sec) expires, Lmac triggers roaming notification to driver
and driver performs roaming to 20Mhz
But if dp monitor timer started, and cca_ex defers started after 2 seconds (for example)
the dp mon timer will expire before defers timer, and then we will recevie 4424 or 4433 assert
so the decision was to extend dp mon timer if we see continuous cca_ex defers"
WIFI-351262,WIFI,2023,BSOD,[ThinkPad JP][LCFC][Matterhorn][MTL][BE200][23H2][2/6 units]BSOD 0x10d @ s0i3 test,"MLD stealth APs had double entry in BSS table, which caused double ref count reduction the pApCommon info buffer
"
WIFI-351259,WIFI,2023,BSOD,[Dell][Compal][Tributo MTL][BSOD-0xD1][Netwaw14!jobQueueIsEmpty] Stress Prime 95 BSOD point to WLAN,"Fixed by Anton: 23e3d73df58e9497c46ca0a50cdf6174c1c257af
WA for JS stall on halt flow due to WI delay for multiple minutes
In case of CPU / MEM aggressor (like Prime95) workItem execution might be significantly delayed Effective observation over 3 min delay
In case of HALT original timeout (1 min) could take place prior to trigger job called t an execution As result Halt progressed after complete report to OS leading to access to released resources

WorkAround: Set specific halt flow to 10 min (no effective resolution in case we indeed reach the timeout)"
WIFI-351150,WIFI,2023,Connectivity,[Acer][Quanta][RPL-R][WiFi7 BE200] The computer can't find any network when idle or open camera over night[FR:3/12units],"It is HW bug that causes the DSP to be stuck till FW reinit - by sysassert or by disable/enable
It was fixed on PV1."
WIFI-350935,WIFI,2023,Connectivity,[Samsung][MTL GaP2]DRTU Error for specific DRTU Command line,SHVAL-52402
WIFI-350549,WIFI,2023,BSOD,[HP][MTL-U][Sparty/Multiple projects][GaP2][Win11 22H2][SIO2197267] Found wireless data link loss symptom during system heavy loading,RC for device loss is HW issue covered by WA in in SW allowing recovery by performing SecondaryBusReset 
WIFI-350543,WIFI,2023,Connectivity,[MSFT][Ersa][RPL][AX210][Intel UID 886526] [WiFi-CR] [SLS2_Ersa] [W11_22H2-22621.2340] Reset/Recovery seen during disconnected standby due to ASSERT_21000DAD,we wan out of Tx descriptors
WIFI-350479,WIFI,2023,BSOD,[FCCL][Ananke][RPL/ADL][GfP2]EventID 5002/5005 Error 0x20103608 occurred during idle w/ AP association,"in UHB(6Ghz) scan request command, marking short ssid in invalid location causing FW assert"
WIFI-350293,WIFI,2023,Connectivity,[Lenovo][Huaqin][S790 Pro][DRTU][Wi-Fi][Sinewave]Signal no output when click START,"DPHY deskew disables RXE, which stops CW.
Since CW is using the DSP only, we can skip the DPHY deskew while in CW."
WIFI-349945,WIFI,2023,YB/Lost,[HP][Quanta]-[Herbie][MTL][Win11 22H2] Wlan device lost in device manager after system restart (BE200).,"Customer layout violation , fixed by HW workaround "
WIFI-349629,WIFI,2023,BSOD,[MSFT][MTL][Avanti][Fraser-River][PST][AX211] LKD_0x15 ndis!ndisMReenumerateFailedAdapterInternal+0x15b,FW indicated wrong scan req ID complete so the scan client waited too long for completion
WIFI-349389,WIFI,2023,BSOD,"[HP][Quanta]-[Voco][MTL][Win11 22H2] [Assert 0x20003207]Wi-Fi list showed ""No Wi-Fi networks found"" when connected/disconnected miracast with BT LE headset connected.(Intel BE200)","[BUGFIX]  Coex: Fix Sync2Bt Timer Loss Sync

(-) Bug:
     Sync2Bt Timer is keep expired since in the past and prevent any LMAC other activity.

(-) Bug Description:
    Sync2BT Timer is use sync2BtRise-Timestamp in order to set the next timer expiration..
    But when the Sync2BtRise-Timestamp is in the past and not advanced for a long time
    it result with continues Sync2BtTimer expired and actually prevent any LMAC other activity

(-) Bug Scenario:
     Sync2Bt is enabled & working on timer, WiFi is on LB
     During that, WiFi is triggered Calbrations on HB which result with Phy LB Deactivate
     and Aux Phy Activate on HB. Following that on FullCoexOff we set Sync2BT Disable reason = SYNC_2_BT_BT_PROTOCOL_DIS
     Status: Sync2Bt is enabled from BT Side but since we are on HB now the Disable reason should allow all Tx but the tracking should continue.

    Then following mailbox we get to sync2BtEngineStatusUpdate() with sync2BT enabled status.
    but on _sync2BtEngineUpdatePtaInterrupts() since we ask for sync2BtEngineIsSync2BtAllowed() we disable the sync2Bt kick filter
    while the Sync2Bt machnisem (timer) is stiil working.

Bug Solution :
  (-) Remove the dependency of sync2BtEngineIsSync2BtAllowed on _sync2BtEngineUpdatePtaInterrupts.
       Following that  as long as Sync2BT is enabled the Sync2BT mechanism will keep working even when we enter to HB Phy.
       Only in case Sync2BT is disabled (by BT MBX or by CI change) the Sync2BT mechanism will disabled.
       Note - When Sync2BT mechanism is working but Phy is on Non LB (Aux\Calib) the Tx will allowed and not defered.

  (-) Disable Sync2Bt Timer & Enable Resync by Sync2Bt by ISR.
"
WIFI-348790,WIFI,2023,BSOD,[Honor][Huaqin][DarwinA][Intel MTL][Intel AX201][WIFI][22H2][Assert 0x303] wifi device asserts when disable/enable wifi device stress test Default ,"fixed by Eilon: 1f67f7c1a234a9617e414475f0e599944616a82b
WA to fix ROM bug in MGR when using RSA.
fix is incomplete, might require additional fix from driver side, to force memory retention."
WIFI-348789,WIFI,2023,BSOD,"[HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX 201][WIFI][Win11]It occured WiFi YB(code 10: 0x20100505 when playing music and vedio, running  warmboot test.",MAC pll off feature is not supported for HrP. disabled for all integrated HrP products
WIFI-348107,WIFI,2023,BSOD,[HP][MTL-U][Thompson][GaP2][SIO2211035] [BSOD 0X9F] BSOD point at pci.sys occurred while running Hibernation Stress test,x
WIFI-347833,WIFI,2023,BSOD,[Dell][Compal][Tributo LNL][BE201] Wlan and BT device lost when turn on/off Wi-Fi radio [assert 0x4009],Change in EQ calibration to improve convergence 
WIFI-346828,WIFI,2023,Connectivity,[MSFT][Avanti][PST][MTL][AX211] SYSTEM_THREAD_EXCEPTION_NOT_HANDLED_M (1000007e) - AV_Netwtw12!unknown_function - during PST testing with Wifi 23.10.0.1 -- Netwtw12!prvConnectToSsidHandleAssocFailure,using pointer that was referenced to null
WIFI-345845,WIFI,2023,Connectivity,[Lenovo-Ideapad][Legion 9 16IRX9][RPL-HX Refresh][AX211][CITU]: Marginal test of CNVI always failed at 40%,"When running CITU, the wmal/wpal NMIs were still enabled (for projects which has the old phy init phases, pre-blazar family), and the fix is to disable such NMIs from Wmac code when Umac is running in ""silent mode""."
WIFI-345274,WIFI,2023,BSOD,[HP][MTL][Baymax][GaP][Netwaw12!prvHmfmUpdateHtInBssEntry] BSOD 0xD1 during heavy load testing,ignoring memory allocation failure
WIFI-344972,WIFI,2023,Connectivity,[HP][Quanta]-[Willie][MTL][Win11 22H2][BE200 rQS] v23.0.0 DRTU tool running issue,"continues TX test preventing LMAC timers interrupts, in case the test is more than 35 minutes (2^31 us), than after the test we get WDOG "
WIFI-344971,WIFI,2023,Connectivity,[Dell][Compal][Kenai][DVT1][GaP]DRTU low ~3db tx power issue for specific channel,"Regulatory limit enforcement in PCAL for locked cards was not implemented in GaP
GMPD calibration is using the same PCAL API for its calibration process but we cannot enforce regulatory + 3dB on the calibration.
"
WIFI-342582,WIFI,2023,YB/Lost,[Lenovo-Ideapad][LCFC][NEC-L360 ITL][Win11_MayCI][TGL][9560]intel 9560 show YB on device management during platform stress test.,added a W/A based on Ofer's recommendation.
WIFI-342580,WIFI,2023,BSOD,[Samsung][P230908-08904[RPL][GfP2]][FW Assert: 0x91]P2P with Samsung Fold5 is disconnected suddenly.,Initializing basicRatesTables member of g_macContainerDatapathData
WIFI-341472,WIFI,2023,Connectivity,[Dell][Wistron][AX201/AX210/AX200] Error msg pop up during upgrading from 22.200.2.1 to 22.250.0.4 through WirelessSetup.exe,"NotificationPopupProvider wasn't initialized for Dell's bootstrapper, which means that every popup in the installer would have throw an exception."
WIFI-340577,WIFI,2023,YB/Lost,[Dell][Compal][Tributo MTL][BE200 ES2] Wlan driver showed YB (error code: 10) and BT device lost or driver YB when ran MS stress.,missed rx interrupt due to a race
WIFI-338036,WIFI,2023,Connectivity,[INF] Killer BE200 1216 description is incorrect in device manager,Changed Description
WIFI-337736,WIFI,2023,BSOD,[Samsung][MTL-H][Venus4-16][GfP2][FW_Assert: 0x20100505]WLAN YB happened during a long run stress test,Update osc_freq for SNPS IP
WIFI-337269,WIFI,2023,Connectivity,[MSFT][Huntington Beach] Tx output power does not match regulatory report when setting MCC CA 5G,"Required fix :

HrP/CcP:
PP1 BE BO should be applied in MCC CA and PP3 central channels 36/38/42. (Already implemented)
MCC CA central channel 50 move from PP3 to PP1.

GfP/TyP:
PP1 BE BO should be applied in MCC CA and PP5 central channels 36/38/42. (Already implemented)
MCC CA central channel 50 move from PP5 to PP1."
WIFI-335395,WIFI,2023,Connectivity,"[HP][Quanta]-[Willie][MTL][Win11 22H2] Wi-Fi list shows ""No Wi-Fi networks found"" after idle about 1 hour with available AP connected.(Intel BE200)","recently we started getting deafness/empty scan list in FmP which is caused
by consecutive plcp errors of type ""wrong byte count"" which happens when
we get 0 for rxe_bc indication, while rx vector value was ok.
this is not recovering on its own, so we will now trigger assert on it + we will gather some extra
debug data to hopefully advance with root causing of it."
WIFI-335071,WIFI,2023,YB/Lost,[Dell][Wistron] WIFI BE200/BE202 YB happen after updating UEFI driver,"wrong WIFI version, need to take latest BKC."
WIFI-334418,WIFI,2023,YB/Lost,[Jinke][WIFI][Huawei][VangogH][MTL][EVT]The WI-FI met with YB and the BT driver also lost,"On receiving Init message from BT wifi sends Init_Response
message and but didn't clean the callbacks queue."
WIFI-334394,WIFI,2023,BSOD,[Honor][Huaqin][Darwin][Intel MTL][Intel AX201][WIFI][22H2]The wifi device YB when connecte a 11ax 5G wifi.【F/R：100%】assert 0x505,MAC pll off feature is not supported for HrP. disabled for all integrated HrP products
WIFI-333675,WIFI,2023,BSOD,[Lenovo_IdeaPad_CSLP][QuZhou 6D][LCFC][SIT-QS][S590-MTL][GfP2]Recoverable WLAN Yellow Bang (Assert 0x20100505) during Warm Boot stress test,Update osc_freq for SNPS IP
WIFI-333542,WIFI,2023,BSOD,[RPL-S refresh] MEI BSOD DRIVER_POWER_STATE_FAILURE (9f) cause by WiMan,Race with IRP handling in HECI driver and HECI connection close by WiMan.
WIFI-333524,WIFI,2023,Connectivity,[Dell-Wistron][D13.5][RPL-S Refresh][AX211] WirelessSetup installation fails in CCW OS.,"The Windows version that is used here doesn't recognize the parameter ""sysnative"" which suppose to point to system32."
WIFI-332532,WIFI,2023,Connectivity,[MSFT][Fraser-River][PST][MTL][AX211] LKD_0x15E_FATAL_MINIPORT_ERROR_MINIPORT_REQUESTED_PLDR_4_34_IMAGE_Netwtw12.sys,Update osc_freq for SNPS IP
WIFI-331610,WIFI,2023,Connectivity,Cannot connect with WPA3-Personal (H2E) on JfP2(Pulsar),driver doesn't support H2E
WIFI-331588,WIFI,2023,Connectivity,[DELL][Compal][MTL][PistaMTL] AX211 Wi-Fi(chain A)(Aux) bg mode signaling test would disconnect periodically.,"by Chigirincev, Dmitry:

When we receive data, the rate of ack/BA calculation is based on rate from RX packet
on of the parameters in the rate is antenna selection

the calculation of antenna selection in ack is based on RSSI of RX packet

In CCK there is a bug, that we first make decision of what antenna to use and only after that read rssi of rx packet from registers

In this case the RSSI in the decision is 0 for both antennas and in this case (when rssi is equal for both antennas) our algorithm takes antenna B always (not shared antenna with BT).

So the solution is to read rssi values of rx in right place, and only then make decision what antenna to use"
WIFI-331059,WIFI,2023,Connectivity,WirelessSetup Installer doesn't apply extensions,INF extension package is not getting installed when one if the extensions is missing.
WIFI-330884,WIFI,2023,Connectivity,[HP][Quanta]-[Willie][MTL][Win11 22H2] Wi-Fi show Not available after boot to OS few seconds,"DTT can call `SDMC` API on non-supported NIC.
Missed check on driver side for RFIM support."
WIFI-330101,WIFI,2023,BSOD,[Dell_Odin][MTL][AX411] 6G SSID connection is not working using UEFI 3.2.24.23313  on MTL platforms,"UEFI driver fills wrongly the lmac_id in PHY_CONTEXT_CMD in case of NIC supports CDB and the band is 6GHz. This leads to firmware 0x2B85 recoverable assert. fix it by handling CDB + UHB case and fill lmac_id correctly,"
WIFI-330099,WIFI,2023,Connectivity,"[DELL][Compal][MTL][Tributo MTL][Maya Bay MLK][Kenai MTL][BE200 ES2] Wi-Fi(chain A, Aux) power not measurable only on 2.4G CCK mode","by Chigirincev, Dmitry:

When we receive data, the rate of ack/BA calculation is based on rate from RX packet
on of the parameters in the rate is antenna selection

the calculation of antenna selection in ack is based on RSSI of RX packet

In CCK there is a bug, that we first make decision of what antenna to use and only after that read rssi of rx packet from registers

In this case the RSSI in the decision is 0 for both antennas and in this case (when rssi is equal for both antennas) our algorithm takes antenna B always (not shared antenna with BT).

So the solution is to read rssi values of rx in right place, and only then make decision what antenna to use"
WIFI-329546,WIFI,2023,Connectivity,"[HUAWEI][HUAQIN][MorganG][Intel RPL][Intel AX 211][WIFI][Win11]The call to the IntelIHVPipeClient interface failed, causing the computer cloning function to fail.","Since PC migration doesn't call FreeLibrary for MurocApi DLL, the destructor that suppose to close PIE and PipeClient threads is not called. It's an incorrect behavior by the PC migration.
Up until 22.220, PIE and PipeClient used CreateThread API to open those threads, threads that are created using this API are closed (not gracefully) when the process is closed.
In 22.230, CreateThread API was replaced with std::async API, threads that are created by std::async must be closed before closing the process, otherwise the process will keep running.
In order to mitigate such an incorrect behavior, we changed std::async back to CreateThread."
