issue_year,jira_id,jira_is_sw_change,ips_title,technology,platform,jira_platform,ips_platform,ips_created_date,ips_closed_date,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2025,WIFI-742021,false,"[Lenovo][Huaqin][S511_14_16][PTL][Win11_25H2][pre SIT][BE213]UUT appear BSOD 0x9F when reboot(1/2 UUTs, 1/20 Cycles)",WiFi,Panther Lake,Panther Lake,Panther Lake,2025-08-26 02:11:29,2025-09-03 02:04:28,High,BSOD,0.1999,2-High
2025,,false,"[Lenovo ldeaPad/Consumer][LCFC][LNL][BE201][ThinkBook Plus G6]BT occurred YB when doing S4/FB Stress, 9/20units, 13/4000cycles",BT,Lunar Lake,,Lunar Lake,2025-08-26 03:14:50,2025-09-11 00:43:54,High,YB/Lost,0.179,2-High
2025,WIFI-746160,true,"[Lenovo ldeaPad/Consumer][LCFC][ARL-HX][BE200][Legion Pro 7 16IAX10H]Intel BE200 WLAN units do not display Wi-Fi7 mode after switching from 802.11ax to Wi-Fi7 when connect to 6GHz.(F/R:2/2 units,10/10 cycles)",WiFi,Arrow Lake,Arrow Lake-Hx,Arrow Lake-H,2025-08-28 07:59:06,2025-10-09 06:02:49,High,Connectivity,0.1226,2-High
2025,,false,[Lenovo][Compal][PTL][BE213][Yoga AIO 27IPH11] Intel Bluetooth Device displays yellow bang when running STPM_HBS.,BT,Panther Lake,,Panther Lake,2025-08-28 08:57:30,2025-09-17 02:16:20,Medium,Connectivity,0.1573,3-Medium
2025,WIFI-755327,false,"[Lenovo ThinkPad/Commercial][LCFC][LNL][BE201][Thames-2 LNL/Mersey2-LNL] Field issue report of WLAN fail to start, 3 customers, 3 Thames, and 7 Mersey",WiFi,Lunar Lake,Lunar Lake,Lunar Lake,2025-08-28 04:26:02,2025-11-04 02:55:09,High,Connectivity,0.102,1-Critical
2025,,false,[Lenovo ThinkPad/Commercial][LCFC][LNL][BE201][Thames/Mersey-2] 25H2 FVT1.01:System occurred BSOD 0x101( No dump file; Stop Code: CLOCK_WATCHDOG_TIMEOUT ) when connect Wi-Fi during desktop,WiFi,Lunar Lake,,Lunar Lake,2025-08-28 08:38:24,2025-08-29 07:25:58,High,BSOD,0.2194,2-High
2025,WIFI-743376,false,[ThinkPad][Curie-2][ARL-U][FmP2] WLAN YB during MFG testing,WiFi,Arrow Lake,Arrow Lake-U,Arrow Lake-U,2025-08-29 10:19:17,2025-09-24 08:17:36,High,YB/Lost,0.1867,2-High
2025,BT-386313,false,[Lenovo-ThinkPad_Japan][LunarLake][BE201_PCI][Thames2_Mersey2] Google Pixel Buds Pro 2 LE Audio connection and Initial pairing issue,BT,Panther Lake,Panther Lake,Lunar Lake,2025-09-01 06:42:38,2025-09-30 02:54:11,Medium,Connectivity,0.2563,2-High
2025,,false,[Lenovo_IdeaPad][Yoga 9 2-in-1 14ILL10][LCFC][LNL][24H2][BE201_PCI]Intel(R) Wireless Bluetooth(R) lost during S4 Stress,BT,Lunar Lake,,Lunar Lake,2025-09-02 06:41:34,2025-09-15 01:22:39,High,YB/Lost,0.2332,2-High
2025,WIFI-755906,false,[lenovo_arlhx_aster]BE200 YB after S4 resume,WiFi,Arrow Lake,Arrow Lake-Hx,Arrow Lake-Hx,2025-09-02 05:15:00,2025-09-26 01:29:48,High,YB/Lost,0.2593,2-High
2025,,false,"[Lenovo-DT][Huaqin][Yoga9][PTL] UUT appears BSOD (0X7e) under OS, pointing to (BE211) ibtpci.sys. (FR: 1/3 unit, 1/30 cycles)",BT,Panther Lake,,Panther Lake,2025-09-03 13:56:19,2025-10-23 15:41:35,Medium,BSOD,0.2003,3-Medium
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]Bluetooth disconnected when play audio,BT,Panther Lake,,Panther Lake,2025-09-03 00:18:52,2025-09-11 00:39:39,High,Connectivity,0.2165,2-High
2025,,false,"[Lenovo-DT][Huaqin][Yoga9][PTL] UUT appears (BE211)WiFi/BT Device lost, event log error code is 5055, when idle or when refreshing the WiFi list.(FR: 2/4 unit ,20/40cycles)",WiFi,Panther Lake,,Panther Lake,2025-09-03 13:04:15,2025-09-25 06:05:35,High,YB/Lost,0.1832,2-High
2025,,false,[HQ][PTL][BE211][AIO] UUT appears BSOD (0X7e) point to ibtpci.sys when enter OS,BT,Panther Lake,,Panther Lake,2025-09-03 03:39:07,2025-09-03 13:36:22,Medium,BSOD,0.2298,3-Medium
2025,,false,"[Lenovo Consumer][HQ][PTL][BE211][Yoga AIO 32IPH11]UUT appears WiFi BT card missing, eventvwr log error code 5055, when idle or when refreshing the WiFi list.(FR: 2/4 unit ,20/40cycles)",WiFi,Panther Lake,,Panther Lake,2025-09-03 07:59:37,2025-09-03 12:58:55,High,Connectivity,0.129,2-High
2025,,false,Intel_Tools_Installer failure installation when the battery level is 30%,Other,Arrow Lake,,Arrow Lake-U,2025-09-03 02:31:56,2025-09-15 09:03:41,High,Connectivity,0.1208,2-High
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]Bluetooth YB while doing MS/WB Stress test,BT,Panther Lake,,Panther Lake,2025-09-03 00:16:51,2025-10-09 05:50:57,High,YB/Lost,0.1611,2-High
2025,,false,[lenovo_arlh_daisy]BE201 PLDR happens after s0i3 at 0 degree,WiFi,Arrow Lake,,Arrow Lake-U,2025-09-04 01:52:28,2025-10-17 08:42:32,High,Performance,0.1001,2-High
2025,,false,[Lenovo ThinkPad Japan][LCFC][ARL][BE201][Daisy][USB] Intel BE201 Bluetooth occur BSOD 0x9F when Runin test with CGTT-TATSTRESS-180MINS.,BT,Arrow Lake,,Arrow Lake-H,2025-09-04 03:11:33,2025-09-11 02:19:45,High,BSOD,0.23,2-High
2025,,false,[lenovo_arlh_daisy]BE201 device lost when doing s0i3 resume test,WiFi,Arrow Lake,,Arrow Lake-U,2025-09-05 09:04:37,2025-11-24 02:11:07,Critical,YB/Lost,0.23,1-Critical
2025,,false,[Lenovo NEC/Consumer][LCFC][ARL-HU][BE200][Lugia-DR] The speed of the Wlan 5G band will decrease after waking up from RS when test wh,WiFi,Arrow Lake,,Arrow Lake-U,2025-09-06 06:42:07,2025-09-09 08:25:02,High,Sensing,0.129,2-High
2025,WIFI-749263,false,[Lenovo][Kailash][PTL/BE211][25H2]wifi cannot connect with MLO with wpa2/wpa3,WiFi,Panther Lake,Panther Lake,Panther Lake,2025-09-08 02:31:51,2025-09-11 02:17:20,Medium,Connectivity,0.1244,2-High
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]wifi showed asserts & cannot connect AP in awhile,WiFi,Panther Lake,,Panther Lake,2025-09-08 05:46:50,2025-10-13 06:26:14,High,Connectivity,0.121,2-High
2025,,false,[Lenovo][Compal]PTL][BE211_2230][ideapad S5P]Factory build stress test - Burnin/3D Mark test BT YB,BT,Panther Lake,,Panther Lake,2025-09-08 01:45:53,2025-10-09 05:45:35,High,YB/Lost,0.1729,2-High
2025,,false,[Lenovo IdeaPad/Consumer][HuaQin][PTL][BE213][S511_14_16]BE213 Sartable set fail with Ant tool,Other,Panther Lake,,Panther Lake,2025-09-09 01:56:40,2025-09-15 02:16:59,High,Performance,0.1401,2-High
2025,WIFI-753344,false,"[Lenovo NEC/Consumer][LCFC][ARL-HU][BE200][Lugia-DR] The WLAN transmission rate varies greatly between AC and DC modes.FR: 2/2Units, 8/8Cycles",WiFi,Arrow Lake,Arrow Lake-U,Arrow Lake-U,2025-09-09 07:59:04,2025-10-01 04:17:51,Critical,Connectivity,0.1198,1-Critical
2025,,false,"[Lenovo][Huaqin][S511_14_16][PTL][Win11_25H2][pre SIT][BE213]High CPU utilization (10-15%) in idle S0 state, exceeding spec limit (<5%)(F/R: 2/5 UUTs, 2/5 Cycles)",BT,Panther Lake,,Panther Lake,2025-09-09 12:21:30,2025-09-25 05:55:21,High,Connectivity,0.1673,2-High
2025,,false,Wi-Fi adapter failed to send data within the expected time,WiFi,Rocket Lake,,Rocket Lake,2025-09-09 03:05:29,2025-11-04 02:27:33,Medium,Sensing,0.1272,3-Medium
2025,WIFI-750602,true,[Lenovo][Kailash][PTL/BE211][25H2]wifi cannot search & connect specific AP,WiFi,Panther Lake,Panther Lake,Panther Lake,2025-09-09 02:48:12,2025-10-30 04:02:58,High,Connectivity,0.1293,1-Critical
2025,WOT-64944,false,[Lenovo][compal][PTL-P][BE201][Kailash] BE211 cant connect to WiFi AP in OWE mode,Other,Panther Lake,Panther Lake,Panther Lake,2025-09-10 06:13:40,2025-10-09 02:24:39,High,Connectivity,0.122,2-High
2025,BT-386293,false,"[Lenovo ldeaPad][LCFC][PTL 12Xe][CSLP][S511-16pro][25H2][FVT][BE211]BSOD_0*1E after resume from MS, 1/2units, 1/10cycles",BT,Panther Lake,Panther Lake,Panther Lake,2025-09-10 13:18:32,2025-09-25 04:28:47,High,Connectivity,0.1956,2-High
2025,,false,"[Lenovo ldeaPad][LCFC][PTL 12Xe][CSLP][S511-16pro][25H2][FVT][BE211]SystemEvent log show error ID_5 after connect the BT MS&KB&Hedset devices, FR: 1/1Unit, 3/3Cycles",BT,Panther Lake,,Panther Lake,2025-09-10 07:29:19,2025-10-17 07:21:24,High,Connectivity,0.2204,2-High
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]wifi tx stuck & ping timeout when doing ms test,WiFi,Panther Lake,,Panther Lake,2025-09-10 00:38:46,2025-10-09 06:01:21,High,Connectivity,0.0989,2-High
2025,WIFI-751930,false,[Lenovo][Huaqin][C711_1416][PTL][Win_25H2][SIT][BE213_QS] The WLNA/BT lost and have event ID 5002 duing CB stress test(F/R: 3/10 UUTs; 3/3000 Cycles),WiFi,Panther Lake,Panther Lake,Panther Lake,2025-09-11 09:32:12,2025-11-24 14:31:16,High,YB/Lost,0.1818,1-Critical
2025,BT-389629,false,[Lenovo][Kailash][PTL/BE211][25H2]Bluetooth connect too low,BT,Panther Lake,Panther Lake,Panther Lake,2025-09-12 00:08:44,2025-09-24 05:46:04,Medium,Connectivity,0.202,2-High
2025,,false,[Lenovo/Consumer][HQ][PTL-H] [BE211\BE213] [C711][EVT][Layout][#2],WiFi,Panther Lake,,Panther Lake,2025-09-12 06:43:26,2025-09-18 04:45:49,High,Connectivity,0.1319,2-High
2025,,false,"[Lenovo][Compal]PTL][BE211_2230][ideapad S5P]stress CB unit show black screen , force shutdown event log show bugcheck 0x9f",WiFi,Panther Lake,,Panther Lake,2025-09-16 07:03:12,2025-09-25 06:08:54,High,YB/Lost,0.1317,2-High
2025,,false,[Lenovo IdeaPad/Consumer][HuaQin][PTL][BE213][S511_14_16]BE213 of ES2 havent Ethernet 5G  share hotsport function,WiFi,Panther Lake,,Panther Lake,2025-09-17 12:43:02,2025-09-18 03:50:30,High,Performance,0.151,2-High
2025,,false,[lenovo_lnl_thames2] The wifi device show yellow bang or lose under OS.,WiFi,Lunar Lake,,Lunar Lake,2025-09-17 11:06:15,2025-11-04 02:47:19,High,YB/Lost,0.1352,2-High
2025,,false,[Lenovo][Poseidon][PTL/BE211][25H2]Event log shows Netwnw18 5005 & 5002 error,WiFi,Panther Lake,,Panther Lake,2025-09-18 07:14:46,2025-10-27 07:37:05,High,YB/Lost,0.1303,2-High
2025,,false,[Lenovo][Poseidon][PTL/BE211][25H2]Bluetooth device lost during WB Stress test,BT,Panther Lake,,Panther Lake,2025-09-18 07:08:47,2025-09-22 10:00:57,High,YB/Lost,0.1905,2-High
2025,,false,"[Lenovo][Poseidon][PTL/BE211][25H2]After pairing the Bluetooth headset, the sound output  takes about 15 seconds to switch to the headset.",BT,Panther Lake,,Panther Lake,2025-09-19 06:49:00,2025-10-09 05:57:18,High,Connectivity,0.2585,2-High
2025,WIFI-758005,false,"[2025_August_Cadence][Oak Gen1 intel][BIOS][GM2.0/GM8.0][Win11 24H2/Win10 22H2][LR]The EUT occur Blackscreen W/o Backlight(debug code:FC5A) during AC S4 longrun test with LongRunATS_AOAC_v5.2 tool.(FR:2/20 units,2/3826 total trials)",WiFi,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Raptor Lake Client Platforms,2025-09-22 02:56:57,2025-10-31 01:05:19,Critical,Performance,0.0958,2-High
2025,,false,[Curie-2] WLAN YB during MFG run-in SOVP process,WiFi,Arrow Lake,,Arrow Lake-U,2025-09-22 08:01:03,2025-11-04 02:34:25,High,YB/Lost,0.21,2-High
2025,,false,[Lenovo][Compal]PTL][BE211_2230][ideapad S5P],BT,Panther Lake,,Panther Lake,2025-09-23 11:53:09,2025-09-23 11:55:35,Low,Connectivity,0.2168,4-Low
2025,,false,[Lenovo][Compal]PTL][BE211_2230][ideapad S5P]Use BT Speaker adjust system volume show mute,BT,Panther Lake,,Panther Lake,2025-09-23 12:07:11,2025-09-28 04:11:12,Low,Connectivity,0.1885,4-Low
2025,,false,"[Lenovo][Huaqin][Intel PTL][BE211][2230][LOQ L311-15][FVT]Layout[#1]CNVI 2 & CNVI 3 DSN & BRD checks , and CNVI 3 Signal Simulation",WiFi,Panther Lake,,Panther Lake,2025-09-23 04:12:53,2025-09-23 10:20:51,High,Connectivity,0.1298,2-High
2025,WIFI-758082,false,[Lenovo][Kailash][PTL/BE211][25H2]wifi suddenly disconnected during MS,WiFi,Panther Lake,Panther Lake,Panther Lake,2025-09-23 02:24:55,2025-10-13 06:25:02,High,Connectivity,0.1034,2-High
2025,,false,"[Lenovo][Huaqin][Intel PTL][BE213][2230][LOQ L311-15][FVT]Layout[#1]CNVI 2 & CNVI 3 DSN & BRD checks , and CNVI 3 Signal Simulation",WiFi,Panther Lake,,Panther Lake,2025-09-23 10:19:29,2025-09-24 05:44:31,High,Performance,0.1307,2-High
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2]The SW/HW Drips < 90% (Intel(R) Wi-Fi 7 BE211 320MHz (\_SB.PC00.CNVW)) when running Stress-MS.(F/R:26/40units,142/5000cycles)",WiFi,Panther Lake,,Panther Lake,2025-09-23 08:12:50,2025-10-13 06:28:14,High,Power Consumption,0.2844,2-High
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2]Playerfab HDCP video will lag for 5S when disconnecting miracast by turning off wifi.(F/R:2/2units,8/8cycles)",WiFi,Panther Lake,,Panther Lake,2025-09-23 06:11:15,2025-09-24 02:26:13,High,P2P,0.1659,2-High
2025,,false,"[Lenovo][Kailash][PTL/BE211][25H2]BT/WIFI LOST,CANNOT BE RECOVERED",WiFi,Panther Lake,,Panther Lake,2025-09-24 06:58:55,2025-10-16 01:48:51,High,Connectivity,0.1566,2-High
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]Bluetooth mouse lag at cpu heavy loading + DC  mode,BT,Panther Lake,,Panther Lake,2025-09-25 00:17:17,2025-10-09 05:49:10,High,Connectivity,0.1858,2-High
2025,,false,"[Lenovo][Compal][PTL][BE211_1216][Yoga_Slim 7 14IPH11]Volume OSD cant change 6 to 0 when connect BT speaker. (F/R: 2/2u, 4/4c)",BT,Panther Lake,,Panther Lake,2025-09-26 09:38:18,2025-09-28 04:11:41,High,Connectivity,0.1734,2-High
2025,,false,[Lenovo][Aster][ARL-HX][GaP2] Due to WiFi 5055 event happens then BE200 BT device lost during S4 stress test,WiFi,Arrow Lake,,Arrow Lake-Hx,2025-09-26 10:59:07,2025-11-04 02:36:52,Critical,YB/Lost,0.2759,1-Critical
2025,WIFI-759476,true,[Lenovo-Ideapad][YOGA9P 16][PTL][25H2] WIFI YB after idle with FVT build,WiFi,Panther Lake,Panther Lake,Panther Lake,2025-09-28 01:18:18,2025-11-28 04:24:11,Critical,YB/Lost,0.1565,1-Critical
2025,,false,[Lenovo][wistron][GEN4_AX201][ADL]Intel AX201 WiFi Roaming Issue with Windows Cu,WiFi,Alder Lake,,Alder Lake,2025-09-28 04:22:05,2025-10-13 05:23:18,High,Performance,0.1302,2-High
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]HW/Sw drips 0% caused by Bluetooth 10%,BT,Panther Lake,,Panther Lake,2025-09-28 07:04:22,2025-10-09 05:51:28,High,Power Consumption,0.2359,2-High
2025,,false,[Lenovo-Ideapad][Shangri-la][LNL][25H2] BT mic cant work,BT,Lunar Lake,,Lunar Lake,2025-09-28 02:40:56,2025-09-29 06:59:01,High,Connectivity,0.2,2-High
2025,,false,[Lenovo-Ideapad][YOGA9P 16][PTL][25H2] BT YB after idle with FVT build,BT,Panther Lake,,Panther Lake,2025-09-28 01:30:54,2025-10-09 02:20:04,Critical,Connectivity,0.1853,1-Critical
2025,,false,[Lenovo][Poseidon][FVT][PTL/BE211][25H2]BT mouse can not auto connect after reboot,BT,Panther Lake,,Panther Lake,2025-09-29 06:50:20,2025-10-20 05:21:57,High,Connectivity,0.2346,2-High
2025,,false,(Copy Of 00963307) [ADL][lenovo_thinkpad-JP][AX211][X13GEN3]ThinkPad X13 Gen3--The disconnection was caused by timeouts,WiFi,Alder Lake,,Alder Lake,2025-09-29 08:00:05,2025-11-18 07:47:43,Critical,P2P,0.1286,1-Critical
2025,,false,Intel BE200 2.4/5G have Pulse Power,WiFi,Meteor Lake,,Meteor Lake,2025-09-30 03:27:39,2025-10-01 04:21:35,Critical,P2P,0.0963,1-Critical
2025,,false,[Lenovo][Thinkpad-JP][LNL][BE201][T14S GEN6] BT LE Headset no sound output during video call by Teams/zoom.,BT,Lunar Lake,,Lunar Lake,2025-09-30 09:47:02,2025-10-17 06:33:58,High,Connectivity,0.2482,2-High
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] The result show fail when running Stress-WiFi Ping (MS) test.(F/R:3/40units,84/2800cycles)",WiFi,Panther Lake,,Panther Lake,2025-09-30 06:52:37,2025-10-30 06:32:32,High,Connectivity,0.1124,2-High
2025,,,[Lenovo][Compal][ldeaPad 5 2-in-1 IPH11][BE213][FVT1]System no sound form BT earbuds and device manager show ?Intel(R) Bluetooth PCI,BT,Panther Lake,,Panther Lake,2025-09-30 02:54:00,2025-11-10 00:00:00,,Connectivity,0.2003,(missing)
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] The result show fail when running Stress-WiFi Ping (Reboot) test.(F/R:7/40units,10/4000cycles)",WiFi,Panther Lake,,Panther Lake,2025-09-30 06:31:29,2025-11-03 03:16:25,High,Connectivity,0.1212,2-High
2025,,false,[Lenovo][compal][ARL][BE201][Kailash]System ping test fail during run Wi-Fi MS,WiFi,Arrow Lake,,Arrow Lake-H,2025-09-30 14:06:02,2025-10-23 03:42:07,High,Sensing,0.1042,2-High
2025,,false,[lenovo_ptl_peach]BE211 BT swift pair not wotking,BT,Panther Lake,,Panther Lake,2025-10-07 09:24:48,2025-10-29 03:52:26,Medium,Connectivity,0.2874,3-Medium
2025,,false,[Lenovo AIO_TCX][Compal][PTL-H][BE211]WLAN device will show YB and cant search.,WiFi,Panther Lake,,Panther Lake,2025-10-07 08:48:07,2025-10-23 03:44:29,High,YB/Lost,0.1863,2-High
2025,,false,[Lenovo AIO TCX][Compall[PTL-HI[BE211]Intel BT device show YB.,BT,Panther Lake,,Panther Lake,2025-10-07 09:25:16,2025-10-16 01:53:49,High,YB/Lost,0.2311,2-High
2025,,false,[Lenovo ldeaPad][LCFC][PTL 12Xe/4Xe][CSLP][S511-16pro][25H2][FVT][BE211/BE201]Stress_MS_SW drips is under 90%(relate to Intel Wifi7 BE201/BE211 ) when run MS test 10min with wifi connect (F/R:9/30units ),WiFi,Panther Lake,,Panther Lake,2025-10-09 08:16:39,2025-10-17 06:58:49,High,Sensing,0.0983,2-High
2025,WIFI-768485,false,[Lenovo-IdeaPad][wistron][Field_issue][Enterprise-Network][Jasper Lake][AX201][500W GEN4]WiFi show no internet after Roaming in the school.,WiFi,Jasper Lake,Jasper Lake,Jasper Lake,2025-10-13 05:45:10,2025-11-11 04:30:16,High,Connectivity,0.139,2-High
2025,,false,"[Lenovo][Thinkpad-CN][ARL][AX211][E14gen7]  [Win11 24H2]The EUT has presented YB during longrun_AC-S0i3 with  LongRunATS_AOAC_v5.2(FR:1/15 tunits,1/3000 trails)",WiFi,Arrow Lake,,Arrow Lake,2025-10-13 05:37:16,2025-10-17 06:36:12,Low,YB/Lost,0.1316,4-Low
2025,,false,BSOD DRIVER_POWER_STATE_FAILURE(0x9F) encountered during Windows Update[1/4 tota,WiFi,Arrow Lake,,Arrow Lake,2025-10-14 07:48:28,2025-10-14 08:53:47,Medium,BSOD,0.6168,3-Medium
2025,,false,[Lenovo][Aladdin][MP][BE201]Bluetooth earphone volume resets to 100% after reconnection. [2/2 machines; 6/6 errors],BT,Lunar Lake,,Lunar Lake,2025-10-15 07:08:14,2025-10-16 05:47:57,High,Connectivity,0.1991,2-High
2025,,false,[Lenovo][Compal][ldeaPad 5 2-in-1 IPH11][BE213][FVT1]System no sound form BT earbuds and device manager show Intel(R) Bluetooth PCI,WiFi,Panther Lake,,Panther Lake,2025-10-15 09:59:33,2025-10-16 03:40:35,Critical,Connectivity,0.1481,1-Critical
2025,WIFI-769091,false,[Lenovo][Compal][ldeaPad 5 2-in-1 IPH11][BE213][FVT1]System no sound form BT earbuds and device manager show Intel(R) Bluetooth PCI,WiFi,Panther Lake,Panther Lake,Panther Lake,2025-10-15 10:39:19,2025-11-03 01:52:36,Critical,Connectivity,0.1481,1-Critical
2025,,false,"[Lenovo Thinkbook/Consumer][Wistron][PTL][BE213][TB_1416_Gen9]WLAN driver: 24.0.0.1 has YB after installation.(FR:2/2units, 6/6times)",WiFi,Panther Lake,,Panther Lake,2025-10-15 09:09:09,2025-10-16 07:58:06,High,YB/Lost,0.1329,2-High
2025,,false,[lenovo_ptl_mario]BE211 BT YB code 31 during sleep resume test,BT,Panther Lake,,Panther Lake,2025-10-16 09:20:14,2025-11-18 09:40:07,Medium,YB/Lost,0.2119,3-Medium
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] The media player show error(0x888900F) when connecting another brand headset(Samsung/Sony) after having already connected a TWS headset.(F/R:2/2units,2/8cycles).",BT,Panther Lake,,Panther Lake,2025-10-17 15:39:42,2025-10-23 16:13:41,High,Connectivity,0.2139,2-High
2025,,false,"[Lenovo ldeaPad/Consumer][LCFC][PTL 4Xe][BE211][Teide]BT headset change to Connected mic, audio from ""connect"" takes long time when unit resume from S4,(FR:1/2units,1/14cycles",BT,Panther Lake,,Panther Lake,2025-10-17 07:47:26,2025-10-30 09:17:49,High,Connectivity,0.2069,2-High
2025,,false,[Lenovo-Ideapad][YOGA9P 16][PTL][25H2] BT headset no sound,BT,Panther Lake,,Panther Lake,2025-10-17 06:21:07,2025-10-28 06:49:26,High,Connectivity,0.2987,2-High
2025,,false,"[Lenovo][Compal][PTL][BE211_1216][Yoga_Slim 7 14IPH11]Batterylife_Battery Leackage_Unit show blue screen(Stop code: DRICER_POWER_START. (F/R: 1/3units,1/3cycles)",WiFi,Panther Lake,,Panther Lake,2025-10-20 01:52:52,2025-10-27 11:18:19,High,Connectivity,0.1104,2-High
2025,,false,[Lenovo/Commercial][Wistron][MTL][AX211][Fenrir3] connectivity issue at Shibuya,WiFi,Meteor Lake,,Meteor Lake,2025-10-20 09:21:39,2025-11-18 07:44:13,High,Connectivity,0.1511,2-High
2025,,false,[Lenovo][Poseidon][FVT][PTL/BE211][25H2] BT headset no output after S4 resume,BT,Panther Lake,,Panther Lake,2025-10-20 08:27:07,2025-11-17 07:25:40,High,Connectivity,0.2644,2-High
2025,WIFI-778110,false,[Lenovo][Huaqin][PTL][BE213][S511_14_16]BT YB due to wifi assert 0x4444,WiFi,Panther Lake,Panther Lake,Panther Lake,2025-10-21 14:15:57,2025-11-15 14:32:37,High,YB/Lost,0.1579,2-High
2025,,false,"[Lenovo ThinkPad China/Commercial][LCFC][PTL 4Xe][BE213][X14]The BT driver cannot be uninstalled from the driver details page in Device Management, FR: 4/4Units, 8/8cycles.",BT,Panther Lake,,Panther Lake,2025-10-21 06:04:49,2025-10-30 09:15:02,High,Connectivity,0.2158,2-High
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] Unit auto disconnects from the network and bluetooth show yellowbang when idle.(FR:1/2units,5/10cycles)",WiFi,Panther Lake,,Panther Lake,2025-10-21 03:03:46,2025-11-03 01:55:09,High,Connectivity,0.1492,2-High
2025,,false,[Lenovo][Huaqin][C711_1416][PTL][Win11_25H2][SIT]Event log show ID:5055 during MS stress(F/R: 3/20 UUTs 5/6000 Cycles),WiFi,Panther Lake,,Panther Lake,2025-10-21 14:22:04,2025-11-26 08:24:38,High,YB/Lost,0.1365,2-High
2025,,false,[Lenovo-Ideapad][YOGA9P 16][PTL][25H2] BT YB with MS stress,BT,Lunar Lake,,Lunar Lake,2025-10-21 00:15:08,2025-10-28 06:48:21,High,YB/Lost,0.1671,2-High
2025,,false,"[Lenovo][Thinkpad-JP][LNL][BE201][X9-14GEN1] [Win11 25H2]BSOD 0x7E W/ dumple file occur stop perf3_test_too and Restart.(FR:3/3 units,4/9 trials)",WiFi,Lunar Lake,,Lunar Lake,2025-10-22 03:20:50,2025-10-31 01:49:41,High,BSOD,0.2192,2-High
2025,,false,"[Lenovo][Thinkpad-JP][LNL][BE201][T14GEN6][Win11 25H2]:Test auto stop and server show error massage when do wlan stress test by iperf3(2/2 units, 4/4 trials)",WiFi,Lunar Lake,,Lunar Lake,2025-10-22 10:17:39,2025-12-08 02:56:17,High,YB/Lost,0.1207,2-High
2025,,false,"[Lenovo][Compal][Intel IPH][BE211][Sapu Yoga Slim 7 14IPH]  Stress-MS, BE211 320MHZ caused SW&HW drips(SW:2%/HW:2%) not meet SPEC(90%).",WiFi,Panther Lake,,Panther Lake,2025-10-23 09:29:23,2025-12-02 08:01:12,Medium,Power Consumption,0.5227,3-Medium
2025,,false,[Lenovo Thinkpad/LCFC][Daisy_ARL/ARL/FmP][USB] There are some Kernel-PNP events with event ID 1040 showing Bluetooth devices USB\VID_8087&PID_0037\5&1c9dc956&0&10. A platform-level device reset has been requested.,BT,Arrow Lake,,Arrow Lake-H,2025-10-28 05:53:52,2025-12-17 09:22:33,High,Connectivity,0.1223,2-High
2025,,false,"[Lenovo][Compal][PTL][BE211_1216][Yoga_Slim 7 14IPH11]Stress-MS,System show Bluetooth related device lost and Intel(R) Dual Bluetooth(R) PCI Enumerator yellow bang in device manager.(F/R: 1/20u,1/2500c)",BT,Panther Lake,,Panther Lake,2025-10-28 06:40:58,2025-11-10 05:23:33,High,YB/Lost,0.2764,2-High
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] Manually disconnect LE Audio headset, but it will auto reconnect",BT,Panther Lake,,Panther Lake,2025-10-29 10:19:59,2025-11-03 04:07:55,High,Connectivity,0.2338,2-High
2025,,false,"[Lenovo][Compal][PTL][BE211_1216][Yoga_Slim 7 14IPH11]Stress-MS,System show Bluetooth related device lost and Intel(R) Dual Bluetooth(R) PCI Enumerator yellow bang in device manager.(F/R: 1/20u,1/2500c)",WiFi,Panther Lake,,Panther Lake,2025-10-30 02:54:12,2025-11-10 05:21:31,High,YB/Lost,0.2664,2-High
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2]The units show BSOD(stop code:DRIVER_POWER_STATE_FALURE, bug check ID:0x9f) after restart.(F/R:1/2units, 1/6cycles).",BT,Panther Lake,,Panther Lake,2025-10-30 07:35:25,2025-11-28 05:47:30,High,BSOD,0.2099,2-High
2025,,false,[Lenovo][Zhaoyang X7-16IAH][ARL/BE201][24H2]WiFi disconnected at DC mode,BT,Arrow Lake,,Arrow Lake-H,2025-10-30 13:24:48,2025-11-19 16:10:31,High,Connectivity,0.1613,2-High
2025,,false,[Lenovo][Wistron][PTL][BE213][TB1416G9_PTL]BT test fail when using BIOS tool  23.160.0.0,BT,Panther Lake,,Panther Lake,2025-10-31 09:11:07,2025-11-07 06:01:22,High,Connectivity,0.1438,2-High
